age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,robust,8,-0.08247860988423225,0.006802721088435374,0.8460525238666443,Spearman
p12,robust,8,0.24892194409350668,0.061962134251290865,0.5521926406470754,Spearman
p20,robust,8,-0.35112344158839165,0.12328767123287668,0.3937536524573478,Spearman
adult,robust,8,,,,Spearman
