age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,robust,8,0.45509797952703834,0.20711417096959261,0.25719208545877226,Spearman
p12,robust,8,-0.65625,0.4306640625,0.07716697826981532,Spearman
p20,robust,7,0.14744195615489716,0.02173913043478262,0.7524065752936607,Spearman
