age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,log,8,0.5458425000541871,0.29794403486540527,0.16166291133698651,Pearson
p12,log,8,0.8424475689744989,0.709717906471043,0.008658305014927902,Pearson
p20,log,8,0.7774582139372513,0.6044412744185009,0.023159223923220045,Pearson
adult,log,8,-0.6687148133182288,0.4471795015512336,0.06980820692261845,Pearson
