age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,none,8,0.09059008398512683,0.008206563316432332,0.8310705962159232,Pearson
p12,none,8,0.5579652752900915,0.3113252484295476,0.1506709947686954,Pearson
p20,none,8,0.8863738356625324,0.7856585765471099,0.003362097775457345,Pearson
adult,none,8,-0.05469569412645578,0.0029916189559748094,0.8976499257891013,Pearson
