age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,log,8,0.16032577800546793,0.025704355093058587,0.7045007811007644,Pearson
p12,log,8,0.4383328893605518,0.19213572189516975,0.2773320064608499,Pearson
p20,log,8,0.8394249411351973,0.7046342317998294,0.009144280662530847,Pearson
adult,log,8,-0.07628414160829607,0.005819270260914567,0.8575211633006098,Pearson
