age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,robust,8,-0.08247860988423225,0.006802721088435374,0.8460525238666443,Spearman
p12,robust,8,-0.223606797749979,0.05000000000000001,0.5945030477052725,Spearman
p20,robust,8,0.3937807653241084,0.15506329113924053,0.33443662538692337,Spearman
adult,robust,8,,,,Spearman
