age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,combined,8,0.045559059248877154,0.002075627879642699,0.9146948948706808,Pearson
p12,combined,8,-0.11056551226157418,0.012224732501664311,0.7943730105130136,Pearson
p20,combined,8,-0.14896732184761896,0.022191262978452093,0.7247909780742442,Pearson
adult,combined,8,0.08720038954873857,0.007603907937451755,0.8373262085605666,Pearson
