age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,combined,8,0.5471454774473066,0.29936817349104106,0.16046119851421264,Pearson
p12,combined,8,-0.2536427456056617,0.06433464239837841,0.5444236910282658,Pearson
p20,combined,8,0.004389827658922346,1.9270586875039648e-05,0.9917691788821035,Pearson
adult,combined,8,-0.06641847543120127,0.0044114138786050874,0.8758311230938077,Pearson
