age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,combined,8,0.21560518573706397,0.04648559611671385,0.6080937323960844,Pearson
p12,combined,8,0.25901012704618054,0.06708624591247858,0.5356388987264906,Pearson
p20,combined,8,-0.10813006060125144,0.011692110005630309,0.7988309288393147,Pearson
adult,combined,8,-0.005194774174796496,2.6985678727132616e-05,0.9902599736514718,Pearson
