age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,robust,8,0.3794823438779049,0.1440068493150685,0.3538295406939841,Spearman
p12,robust,8,-0.6428695435311895,0.41328125,0.08555088680587317,Spearman
p20,robust,7,0.7637626158259733,0.5833333333333333,0.045659123781411626,Spearman
