age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,combined,8,0.9990591854271136,0.9981192559862877,2.0803941449737435e-09,Pearson
p12,combined,8,-0.4862467862450373,0.236435937133627,0.22180173976417192,Pearson
p20,combined,7,0.9999999999999999,0.9999999999999998,0.0,Pearson
