age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,log,8,-0.1542814233566461,0.023802757592952667,0.715279956074674,Pearson
p12,log,8,0.6027858138357339,0.36335073736160806,0.11371166823689996,Pearson
p20,log,8,0.6760817157462078,0.4570864863663361,0.06566188844181134,Pearson
