age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,none,8,0.3907731308477778,0.15270363979257448,0.3384739021266974,Pearson
p12,none,8,0.7298935146518413,0.5327445427308176,0.03982464206863782,Pearson
p20,none,7,-0.05797158671785213,0.0033607048665854496,0.9017496672911934,Pearson
