age,identifier,region,image_filename,raw_intensity_sum,masked_mean_intensity_sum,total_image_pixels,tissue_area_pixels
adult,M610,RSPagl,M610_s006_RSPagl.tif,15382005,344709.46206240304,1793600,1093480
adult,M610,RSPagl,M610_s007_RSPagl.tif,9813595,258060.4506480947,1654020,1099580
adult,M610,RSPagl,M610_s008_RSPagl.tif,20220038,363141.8113153736,1184000,868000
adult,M610,RSPagl,M610_s009_RSPagl.tif,19973606,383237.53170608595,1663200,1088000
adult,M610,RSPagl,M610_s010_RSPagl.tif,15177620,319506.8086203847,1643200,1064400
adult,M610,RSPagl,M610_s011_RSPagl.tif,12532469,305207.12176588085,1279200,988400
adult,M610,RSPagl,M610_s012_RSPagl.tif,13442628,291645.3066238051,1170000,888400
adult,M610,RSPagl,M610_s013_RSPagl.tif,8866978,234772.1902639367,1652400,1106800
adult,M610,RSPagl,M610_s014_RSPagl.tif,8332496,260614.08428377824,1312000,893200
adult,M610,RSPagl,M610_s016_RSPagl.tif,18223498,304007.86638658,1263260,961480
adult,M610,RSPagl,M610_s017_RSPagl.tif,13943036,331402.99839557323,1065600,917200
adult,M610,RSPagl,M610_s018_RSPagl.tif,9109156,261436.5347164501,1856400,1216800
adult,M610,RSPagl,M610_s019_RSPagl.tif,18994473,540667.4402742736,1079540,833060
adult,M610,RSPagl,M610_s020_RSPagl.tif,4459864,113723.7787674749,1124800,818000
adult,M610,RSPd,M610_s001_RSPd.tif,15582417,377009.52337992727,2527140,1524560
adult,M610,RSPd,M610_s002_RSPd.tif,16306709,379663.8891951017,2558400,1574400
adult,M610,RSPd,M610_s003_RSPd.tif,23332679,510004.2083577144,2420640,1532060
adult,M610,RSPd,M610_s004_RSPd.tif,27990291,526411.1071960941,2521400,1488620
adult,M610,RSPd,M610_s005_RSPd.tif,41185152,960454.2569147114,2249600,1422000
adult,M610,RSPd,M610_s007_RSPd.tif,16448249,459553.3336162815,2783880,1653380
adult,M610,RSPd,M610_s008_RSPd.tif,28504330,571405.4063350804,2308260,1325840
adult,M610,RSPd,M610_s009_RSPd.tif,30682827,581990.3415931183,3068620,1791020
adult,M610,RSPd,M610_s010_RSPd.tif,29206522,634818.9658949943,3038260,1697440
adult,M610,RSPd,M610_s011_RSPd.tif,26040388,605154.5556322691,2896740,1741800
adult,M610,RSPd,M610_s012_RSPd.tif,26554798,505535.86620082805,2890800,1734800
adult,M610,RSPd,M610_s013_RSPd.tif,17269680,433620.07180137146,3181500,1876660
adult,M610,RSPd,M610_s014_RSPd.tif,16077413,418177.3935231975,2804340,1586540
adult,M610,RSPd,M610_s016_RSPd.tif,29430132,647675.3752002352,2529600,1526000
adult,M610,RSPd,M610_s017_RSPd.tif,28799349,651905.4052952614,3015060,1883440
adult,M610,RSPd,M610_s018_RSPd.tif,18666286,511286.0772805161,3554060,2163440
adult,M610,RSPd,M610_s019_RSPd.tif,40882223,780805.7294629274,2363040,1530520
adult,M610,RSPd,M610_s020_RSPd.tif,10069104,251375.9363579931,2476800,1488400
adult,M610,RSPd,M610_s021_RSPd.tif,12570907,376501.98906554905,2945600,1652760
adult,M610,RSPv,M610_s009_RSPv.tif,21797997,550550.2571007634,2881600,1711520
adult,M610,RSPv,M610_s010_RSPv.tif,25365785,682743.6596384468,2581500,1583780
adult,M610,RSPv,M610_s011_RSPv.tif,24313145,735086.2413784539,2714400,1670000
adult,M610,RSPv,M610_s013_RSPv.tif,14607145,454919.36366167606,2849600,1725820
adult,M610,RSPv,M610_s014_RSPv.tif,12311880,334374.88914077426,2591260,1555740
adult,M610,RSPv,M610_s017_RSPv.tif,16640084,445627.538667226,2251200,1306800
adult,M610,VISa,M610_s001_VISa.tif,1716003,44741.464966144,435600,216000
adult,M610,VISa,M610_s002_VISa.tif,23673813,581109.932926313,4162960,2181220
adult,M610,VISa,M610_s003_VISa.tif,31510679,726672.9083254146,4326160,2354840
adult,M610,VISa,M610_s004_VISa.tif,55157649,989852.5116523664,4190160,2549460
adult,M610,VISa,M610_s005_VISa.tif,65374203,1363362.5422677554,4929600,3177440
adult,M610,VISa,M610_s006_VISa.tif,16453117,394359.984377539,2504800,1094800
adult,M610,VISa,M610_s007_VISa.tif,15808745,434159.12762404286,3176460,1558560
adult,M610,VISa,M610_s008_VISa.tif,45397071,1018684.0363039293,3378140,1767160
adult,M610,VISa,M610_s009_VISa.tif,35887194,730012.281545269,3893400,2105080
adult,M610,VISa,M610_s010_VISa.tif,50230524,1207523.1710223113,5540120,3493740
adult,M610,VISa,M610_s011_VISa.tif,40656054,1171614.7645172172,5753020,3471720
adult,M610,VISa,M610_s012_VISa.tif,50684699,1075590.9248837517,5054420,3475120
adult,M610,VISa,M610_s013_VISa.tif,28845328,972970.306347232,5955840,3544440
adult,M610,VISa,M610_s016_VISa.tif,23556889,397738.5384002647,2184000,977600
adult,M610,VISa,M610_s017_VISa.tif,53885022,1758603.4662121616,4700980,3114500
adult,M610,VISal,M610_s015_VISal.tif,4779121,127766.29352722154,1693600,686800
adult,M610,VISal,M610_s021_VISal.tif,4194244,119482.05404812733,1281000,637560
adult,M610,VISal,M610_s030_VISal.tif,2886975,157895.3435727098,2654400,1046800
adult,M610,VISal,M610_s031_VISal.tif,2387431,82114.28289734913,2458280,1181284
adult,M610,VISal,M610_s032_VISal.tif,3590073,106935.6124524223,2465540,1179380
adult,M610,VISal,M610_s035_VISal.tif,2738938,94421.10769010727,1664000,751200
adult,M610,VISam,M610_s014_VISam.tif,5616516,190298.5074646086,967020,545000
adult,M610,VISam,M610_s017_VISam.tif,21538255,544800.8037672325,1843200,1329600
adult,M610,VISam,M610_s018_VISam.tif,12046728,398611.0458073671,2381700,1528240
adult,M610,VISam,M610_s019_VISam.tif,20777482,499473.4039871971,1422000,963200
adult,M610,VISam,M610_s020_VISam.tif,7935069,301072.4473744186,2328800,1356400
adult,M610,VISam,M610_s021_VISam.tif,6652743,232019.27582288263,1160580,921160
adult,M610,VISl,M610_s033_VISl.tif,3855490,144244.8258651539,2184000,1207200
adult,M610,VISl,M610_s034_VISl.tif,3967307,139135.99463966282,2870400,1402800
adult,M610,VISl,M610_s036_VISl.tif,3171813,139570.89331946563,2584000,1033600
adult,M610,VISl,M610_s037_VISl.tif,5503155,187393.31634350333,2366660,1056080
adult,M610,VISl,M610_s038_VISl.tif,6441821,187825.591301764,3140060,1559800
adult,M610,VISl,M610_s039_VISl.tif,2329898,186633.75153504097,2371500,984512
adult,M610,VISl,M610_s040_VISl.tif,4129248,276566.6568491131,2980800,1602400
adult,M610,VISl,M610_s041_VISl.tif,14567499,366774.7524417431,2958480,1544900
adult,M610,VISl,M610_s042_VISl.tif,17216146,430448.3852709213,2903160,1420740
adult,M610,VISl,M610_s043_VISl.tif,3988881,134912.36210422896,2046240,1004420
adult,M610,VISl,M610_s044_VISl.tif,13457645,391576.7622208535,3215160,1667440
adult,M610,VISl,M610_s045_VISl.tif,66603233,1392207.6563893121,2995200,1630800
adult,M610,VISl,M610_s047_VISl.tif,54483106,1173855.5651017618,2679600,1398000
adult,M610,VISl,M610_s048_VISl.tif,85116049,2022815.8137161061,3312400,1660800
adult,M610,VISl,M610_s050_VISl.tif,20618083,487264.1383367679,2654400,724400
adult,M610,VISl,M610_s051_VISl.tif,50269180,1112795.0589501609,3060000,1518400
adult,M610,VISl,M610_s052_VISl.tif,96992852,2558003.2949021636,3521760,1895480
adult,M610,VISl,M610_s054_VISl.tif,54944896,942476.9530387396,1716000,604000
adult,M610,VISli,M610_s038_VISli.tif,3162675,117281.65788242259,1822860,707440
adult,M610,VISli,M610_s039_VISli.tif,2420952,146765.59926558548,1900800,799523
adult,M610,VISli,M610_s042_VISli.tif,8693779,254932.9844709858,1629580,678280
adult,M610,VISli,M610_s043_VISli.tif,943550,42666.04374912875,733980,336420
adult,M610,VISli,M610_s044_VISli.tif,7048365,202552.20102745455,1833960,789060
adult,M610,VISli,M610_s045_VISli.tif,31739320,762600.0965979254,1954920,892860
adult,M610,VISli,M610_s046_VISli.tif,7847510,185713.6963612148,1378000,554400
adult,M610,VISli,M610_s047_VISli.tif,23088371,479719.8249441421,1568800,647600
adult,M610,VISli,M610_s048_VISli.tif,40825707,1107193.6702423533,1843200,792400
adult,M610,VISli,M610_s050_VISli.tif,17747432,344733.73645668954,1624000,704400
adult,M610,VISli,M610_s051_VISli.tif,23851934,539191.5775617908,1820000,734400
adult,M610,VISli,M610_s052_VISli.tif,46475054,1235014.8467883656,2098980,972020
adult,M610,VISli,M610_s054_VISli.tif,56237947,1071122.359041989,1604800,677600
adult,M610,VISli,M610_s055_VISli.tif,41913850,884593.8717645627,1557600,608000
adult,M610,VISp,M610_s015_VISp.tif,62459432,2866275.4657046725,5800200,3857980
adult,M610,VISp,M610_s019_VISp.tif,91338303,2862901.0068286792,5936920,3753540
adult,M610,VISp,M610_s020_VISp.tif,33821783,2165204.4029129087,5878040,3736880
adult,M610,VISp,M610_s021_VISp.tif,28601658,2021385.9552334226,3893400,2846300
adult,M610,VISp,M610_s022_VISp.tif,45906831,3304445.4486069814,7920140,4796340
adult,M610,VISp,M610_s023_VISp.tif,43605011,3929455.8024240625,6093120,4266120
adult,M610,VISp,M610_s024_VISp.tif,65104776,6305925.245070255,8946580,6338420
adult,M610,VISp,M610_s025_VISp.tif,87963685,6296925.8244397,8908240,5411520
adult,M610,VISp,M610_s026_VISp.tif,105594584,8806592.43657368,9879040,5292900
adult,M610,VISp,M610_s027_VISp.tif,128410680,9148602.59805629,11258800,5912320
adult,M610,VISp,M610_s030_VISp.tif,106570637,7176085.076861148,9953160,6083480
adult,M610,VISp,M610_s031_VISp.tif,84836971,5781511.79857526,10802500,5976042
adult,M610,VISp,M610_s032_VISp.tif,96694199,7368636.80495898,10686360,5691080
adult,M610,VISp,M610_s033_VISp.tif,82950885,6439439.631862261,8874880,5371340
adult,M610,VISp,M610_s034_VISp.tif,64622289,4883287.8527977895,12840820,6359980
adult,M610,VISp,M610_s035_VISp.tif,134355010,10104065.396967717,11885280,6895860
adult,M610,VISp,M610_s036_VISp.tif,43591890,3189425.6773124035,11913200,6817220
adult,M610,VISp,M610_s037_VISp.tif,41311877,3228753.410126944,9736740,5517960
adult,M610,VISp,M610_s038_VISp.tif,43084095,2714267.8918151846,10953880,5226280
adult,M610,VISp,M610_s039_VISp.tif,34276871,2300475.326843234,10636920,5761980
adult,M610,VISp,M610_s040_VISp.tif,48058611,3793385.3549280884,13685100,6198700
adult,M610,VISp,M610_s041_VISp.tif,48579172,1761311.3623383536,10021220,5275920
adult,M610,VISp,M610_s042_VISp.tif,91202614,2524830.767169206,10908660,5184720
adult,M610,VISp,M610_s043_VISp.tif,79395827,6079041.07490276,8970360,4851900
adult,M610,VISp,M610_s044_VISp.tif,46910601,2382975.4525545966,11493860,5157040
adult,M610,VISp,M610_s045_VISp.tif,214934480,4524947.582760141,9427180,4683440
adult,M610,VISp,M610_s046_VISp.tif,128966316,3003510.1589668347,12286260,5483060
adult,M610,VISp,M610_s047_VISp.tif,243514526,6296671.962209121,11176460,4781520
adult,M610,VISp,M610_s048_VISp.tif,262693902,6490496.974727179,10518860,5216440
adult,M610,VISp,M610_s049_VISp.tif,306280739,6800424.277795489,10959560,4961200
adult,M610,VISp,M610_s050_VISp.tif,142078965,3521007.6778331175,10543980,5115340
adult,M610,VISp,M610_s051_VISp.tif,263094249,6257289.850832469,11865240,5453800
adult,M610,VISp,M610_s052_VISp.tif,208527597,5413523.141374533,10484320,4599720
adult,M610,VISp,M610_s053_VISp.tif,325389159,8083106.120188282,15518040,6019440
adult,M610,VISp,M610_s054_VISp.tif,462628548,9223612.056312859,14346500,5224260
adult,M610,VISp,M610_s055_VISp.tif,380746029,9915827.481053056,11401020,5316500
adult,M610,VISp,M610_s056_VISp.tif,433314114,8728312.949766327,14138640,5405680
adult,M610,VISp,M610_s057_VISp.tif,506509856,9947577.41238196,13659840,4884000
adult,M610,VISp,M610_s058_VISp.tif,494525481,11491838.473310247,13214880,4117480
adult,M610,VISp,M610_s059_VISp.tif,522880675,10666752.951527514,12710800,4929700
adult,M610,VISp,M610_s060_VISp.tif,533215298,12968266.62745338,12423760,3989620
adult,M610,VISp,M610_s061_VISp.tif,544193566,12033492.620761486,12683520,4197460
adult,M610,VISp,M610_s062_VISp.tif,454197756,10863658.401040852,9998440,3646800
adult,M610,VISp,M610_s064_VISp.tif,51267,1194.3999999999915,400,400
adult,M610,VISpl,M610_s060_VISpl.tif,2009873,38801.25885260907,52000,26400
adult,M610,VISpl,M610_s061_VISpl.tif,22909800,438132.53201329097,796380,240940
adult,M610,VISpl,M610_s062_VISpl.tif,2776664,54806.90534260304,84000,40400
adult,M610,VISpor,M610_s050_VISpor.tif,1499446,35501.24138356341,201600,90400
adult,M610,VISpor,M610_s051_VISpor.tif,14397873,297750.32208717737,1022400,468000
adult,M610,VISpor,M610_s053_VISpor.tif,29338837,612755.4087042154,1747200,826400
adult,M610,VISpor,M610_s054_VISpor.tif,60320430,1109368.5794843696,2308800,871200
adult,M610,VISpor,M610_s055_VISpor.tif,61483015,1293514.3759361105,2706000,1088000
adult,M610,VISpor,M610_s056_VISpor.tif,134524445,2855391.162275265,5375160,2333220
adult,M610,VISpor,M610_s057_VISpor.tif,187256180,3398284.7103023417,4367640,1720060
adult,M610,VISpor,M610_s058_VISpor.tif,160595634,4577936.549545919,2993120,1609720
adult,M610,VISpor,M610_s059_VISpor.tif,150621166,3834460.7165931077,3460860,1812200
p12,M677,RSPagl,M677_s062_RSPagl.tif,18518106,424270.95763157855,1146800,894400
p12,M677,RSPagl,M677_s063_RSPagl.tif,31502594,817591.9242672311,1355200,1040400
p12,M677,RSPagl,M677_s072_RSPagl.tif,19562844,493566.1112068588,2279200,1430400
p12,M677,RSPagl,M677_s074_RSPagl.tif,5871330,199117.62975248773,1888000,1291600
p12,M677,RSPagl,M677_s078_RSPagl.tif,4151014,86697.68825684946,1050880,704440
p12,M677,RSPagl,M677_s080_RSPagl.tif,7553666,187489.26480064454,1185600,949200
p12,M677,RSPagl,M677_s081_RSPagl.tif,7200475,209040.62666119006,1152000,869200
p12,M677,RSPagl,M677_s082_RSPagl.tif,5457719,175945.72117173558,976000,736400
p12,M677,RSPagl,M677_s083_RSPagl.tif,4606765,152091.1756108213,1062600,855440
p12,M677,RSPagl,M677_s084_RSPagl.tif,7354278,194675.45000773013,1178880,962040
p12,M677,RSPagl,M677_s086_RSPagl.tif,6951520,161400.48605311598,1340000,920000
p12,M677,RSPagl,M677_s087_RSPagl.tif,4903119,121341.25460683931,1100800,787600
p12,M677,RSPagl,M677_s091_RSPagl.tif,6591162,137515.3448369244,1289400,874280
p12,M677,RSPagl,M677_s093_RSPagl.tif,3272504,94221.09372194644,802400,550000
p12,M677,RSPagl,M677_s094_RSPagl.tif,11284747,247593.3226710839,1268800,836800
p12,M677,RSPagl,M677_s095_RSPagl.tif,1871693,56241.20667441759,1081080,600320
p12,M677,RSPagl,M677_s098_RSPagl.tif,1270858,6797.484263660262,1687760,639400
p12,M677,RSPd,M677_s080_RSPd.tif,14910792,369222.155390682,2742740,1766240
p12,M677,RSPd,M677_s081_RSPd.tif,15284016,395948.12167202885,2540580,1637720
p12,M677,RSPd,M677_s084_RSPd.tif,11434841,315832.9887669931,2391200,1481600
p12,M677,RSPd,M677_s087_RSPd.tif,16590910,465890.59892135434,3465600,2040800
p12,M677,RSPd,M677_s090_RSPd.tif,7565800,374535.7497309707,3129360,1704460
p12,M677,RSPd,M677_s091_RSPd.tif,12854912,222839.72769042873,2881440,1619900
p12,M677,RSPd,M677_s095_RSPd.tif,4113742,138089.63684896077,2267100,1312800
p12,M677,RSPd,M677_s096_RSPd.tif,3127760,24666.969877578154,3109400,1602300
p12,M677,RSPv,M677_s087_RSPv.tif,34584024,935686.9927765981,6585600,4361600
p12,M677,RSPv,M677_s088_RSPv.tif,17449551,448644.35040016804,4750000,2204400
p12,M677,RSPv,M677_s091_RSPv.tif,34908817,769629.8281654955,6763520,4292640
p12,M677,RSPv,M677_s094_RSPv.tif,33846007,933844.0155635129,6611760,3583120
p12,M677,VISa,M677_s075_VISa.tif,10641584,244124.08200485652,3336800,2044000
p12,M677,VISa,M677_s078_VISa.tif,14128618,317912.5210352829,3806440,2246400
p12,M677,VISa,M677_s079_VISa.tif,9615959,201755.9311379967,1188180,601100
p12,M677,VISal,M677_s085_VISal.tif,6910950,194889.92120163268,1579200,752400
p12,M677,VISal,M677_s086_VISal.tif,6253115,194703.6129515431,2089800,1052580
p12,M677,VISal,M677_s087_VISal.tif,8786993,231142.43409429237,2816000,1420800
p12,M677,VISal,M677_s088_VISal.tif,11638738,318237.23539267934,3017600,1538800
p12,M677,VISal,M677_s089_VISal.tif,12677466,426896.9215519426,3453200,1799200
p12,M677,VISal,M677_s090_VISal.tif,9495357,423012.5958864426,3918200,1950980
p12,M677,VISal,M677_s091_VISal.tif,17014239,512664.96960947645,3765440,1805740
p12,M677,VISal,M677_s092_VISal.tif,10015384,282420.7014169148,3326400,1915200
p12,M677,VISal,M677_s093_VISal.tif,12883294,450852.9658225308,3616659,2080480
p12,M677,VISam,M677_s077_VISam.tif,10109366,272069.59627724794,2006400,834400
p12,M677,VISam,M677_s080_VISam.tif,13107291,337741.5622620004,2462400,1674000
p12,M677,VISam,M677_s081_VISam.tif,10175562,292790.18706927955,1652000,1199200
p12,M677,VISam,M677_s082_VISam.tif,4668301,140553.45607550858,1057320,626820
p12,M677,VISam,M677_s083_VISam.tif,6293871,227304.2406691232,1489200,1165600
p12,M677,VISam,M677_s084_VISam.tif,7453463,195411.82944715332,1324800,1018000
p12,M677,VISam,M677_s086_VISam.tif,5699904,143672.3112664795,1334800,780000
p12,M677,VISam,M677_s087_VISam.tif,2678979,51694.42534614271,569840,442280
p12,M677,VISl,M677_s093_VISl.tif,2162557,71329.09955382446,867300,414680
p12,M677,VISl,M677_s094_VISl.tif,20823744,527039.7434625941,2875600,1427600
p12,M677,VISl,M677_s095_VISl.tif,3721469,86490.26720176838,2494320,1215640
p12,M677,VISl,M677_s096_VISl.tif,3026623,17397.486219412032,2958560,1509120
p12,M677,VISl,M677_s101_VISl.tif,2161841,52173.74052467248,2128000,949600
p12,M677,VISli,M677_s094_VISli.tif,8535365,231148.564717555,1894400,701200
p12,M677,VISli,M677_s095_VISli.tif,1819464,31299.96595109115,1665280,602760
p12,M677,VISli,M677_s096_VISli.tif,1337777,3906.548021835813,1823740,668260
p12,M677,VISli,M677_s097_VISli.tif,1659017,15735.093960940356,2249600,824400
p12,M677,VISli,M677_s098_VISli.tif,2738028,99884.61055138196,2449200,978140
p12,M677,VISli,M677_s099_VISli.tif,1117674,16342.203675975636,1876000,542400
p12,M677,VISp,M677_s082_VISp.tif,41960614,968028.855059474,7878480,4715460
p12,M677,VISp,M677_s083_VISp.tif,26682886,907327.1270025157,6885441,4783860
p12,M677,VISp,M677_s084_VISp.tif,51090613,1254550.7844572072,7259840,4763180
p12,M677,VISp,M677_s085_VISp.tif,59892198,1701844.65813576,8702742,6754131
p12,M677,VISp,M677_s086_VISp.tif,51253184,1455328.5262599394,8285940,5815460
p12,M677,VISp,M677_s087_VISp.tif,30122119,853396.4892857972,7344960,5089840
p12,M677,VISp,M677_s088_VISp.tif,83104552,1851698.2391783865,9324840,6090360
p12,M677,VISp,M677_s089_VISp.tif,14231313,479966.5639420453,3494100,2073160
p12,M677,VISp,M677_s090_VISp.tif,15907415,785972.6315645737,5346640,3396080
p12,M677,VISp,M677_s091_VISp.tif,47408712,1395577.4085077997,8251320,5268660
p12,M677,VISp,M677_s092_VISp.tif,28869594,883692.9286115123,8942920,5542760
p12,M677,VISp,M677_s093_VISp.tif,30875592,1212429.826139998,7483840,4375360
p12,M677,VISp,M677_s094_VISp.tif,91609637,2258441.496178175,8140520,4979000
p12,M677,VISp,M677_s095_VISp.tif,11685030,678866.4607933954,4773000,3286080
p12,M677,VISp,M677_s096_VISp.tif,13116770,1107105.4892498024,6974100,5021460
p12,M677,VISp,M677_s097_VISp.tif,23665795,2694519.7057452337,11061640,6506580
p12,M677,VISp,M677_s098_VISp.tif,32802810,3642438.089667658,9414920,6358940
p12,M677,VISp,M677_s099_VISp.tif,29190402,3021937.5764344344,10322580,5655100
p12,M677,VISp,M677_s100_VISp.tif,32167790,3565308.941843967,10844780,5968420
p12,M677,VISp,M677_s101_VISp.tif,25790000,2649946.179932094,14415680,6959460
p12,M677,VISpm,M677_s090_VISpm.tif,9081393,461744.1327747276,2456800,2026400
p12,M677,VISpm,M677_s091_VISpm.tif,10164386,232347.30533624528,1672800,1281600
p12,M677,VISpm,M677_s092_VISpm.tif,4065846,125107.08347178588,1171940,824940
p12,M677,VISpm,M677_s093_VISpm.tif,6913611,180193.16855925025,1795380,1063980
p12,M677,VISrl,M677_s077_VISrl.tif,8329976,233180.20525788097,2161500,585580
p12,M677,VISrl,M677_s083_VISrl.tif,5528069,145000.41665984417,2157861,920481
p12,M677,VISrl,M677_s084_VISrl.tif,17463782,528403.4984748139,3532740,1993180
p12,M677,VISrl,M677_s085_VISrl.tif,8130543,228817.39119059988,1836000,884800
p12,M677,VISrl,M677_s086_VISrl.tif,3336207,99281.19980345154,1440000,504000
p12,M677,VISrl,M677_s087_VISrl.tif,5472485,183749.40676791553,2020820,873060
p12,M677,VISrl,M677_s088_VISrl.tif,10662833,269356.705911346,2031960,1059460
p12,M677,VISrl,M677_s090_VISrl.tif,2019551,49717.97494586987,1247920,395060
p12,M678,RSPagl,M678_s066_RSPagl.tif,4982158,124577.35470085002,1260000,975600
p12,M678,RSPagl,M678_s070_RSPagl.tif,7525646,229938.24954336003,1584000,1124400
p12,M678,RSPagl,M678_s072_RSPagl.tif,7728319,224081.87013735654,1674000,1058400
p12,M678,RSPagl,M678_s076_RSPagl.tif,5997668,166135.01813425054,2111200,932400
p12,M678,RSPd,M678_s061_RSPd.tif,13010911,428340.25306330173,3230000,2010800
p12,M678,RSPd,M678_s070_RSPd.tif,13537676,392160.13884794834,3655740,2056900
p12,M678,RSPd,M678_s071_RSPd.tif,21371949,481319.1692166638,3205780,1798200
p12,M678,RSPd,M678_s072_RSPd.tif,15220709,420621.80389193114,3765540,1908400
p12,M678,RSPd,M678_s076_RSPd.tif,12810601,338286.79861920624,3877900,1845540
p12,M678,RSPv,M678_s070_RSPv.tif,30464696,1014626.7210089808,7726859,5141059
p12,M678,RSPv,M678_s071_RSPv.tif,38686890,1004379.3725201116,7364659,5179939
p12,M678,VISa,M678_s057_VISa.tif,14017979,371675.1269213776,2784000,2017200
p12,M678,VISa,M678_s060_VISa.tif,18195842,498964.70467014465,3457800,2214820
p12,M678,VISa,M678_s061_VISa.tif,22166965,629965.4113493835,4955520,3446460
p12,M678,VISal,M678_s068_VISal.tif,11807021,265793.8305542753,2605860,1064400
p12,M678,VISal,M678_s070_VISal.tif,10421017,293866.98949413653,3073920,1565220
p12,M678,VISal,M678_s071_VISal.tif,17591369,494201.28901073645,3967200,2099200
p12,M678,VISal,M678_s072_VISal.tif,11728786,387821.1778807889,3598620,1809320
p12,M678,VISal,M678_s074_VISal.tif,7731962,278566.06222601753,3482660,1593980
p12,M678,VISal,M678_s075_VISal.tif,3363807,62120.113814755365,2206800,812800
p12,M678,VISal,M678_s076_VISal.tif,4117602,107194.02471481133,1022400,523200
p12,M678,VISam,M678_s059_VISam.tif,8277627,168578.58654800802,1033600,458800
p12,M678,VISam,M678_s062_VISam.tif,23095382,569731.794196912,3565980,2484660
p12,M678,VISam,M678_s063_VISam.tif,16564121,449211.9534101406,3201060,2252880
p12,M678,VISam,M678_s064_VISam.tif,8254214,251712.94789305376,2546000,1836400
p12,M678,VISam,M678_s065_VISam.tif,17737108,447114.33811522234,3455140,2720020
p12,M678,VISam,M678_s066_VISam.tif,13025325,277176.42850235145,3410400,2599600
p12,M678,VISam,M678_s067_VISam.tif,10597693,307132.42133082805,2159340,1429620
p12,M678,VISam,M678_s068_VISam.tif,14371677,330788.89299077925,1634000,1312400
p12,M678,VISl,M678_s076_VISl.tif,3346172,149351.89015689472,2158920,589780
p12,M678,VISl,M678_s077_VISl.tif,4741638,363405.6767446378,3883981,2011958
p12,M678,VISl,M678_s078_VISl.tif,937728,23947.234711138106,1728000,390400
p12,M678,VISl,M678_s080_VISl.tif,406741,10232.885132640804,1798800,197780
p12,M678,VISl,M678_s083_VISl.tif,1647693,50659.189421990064,1763200,559200
p12,M678,VISl,M678_s084_VISl.tif,3161390,39184.60846180938,3220082,1584921
p12,M678,VISli,M678_s076_VISli.tif,1460236,54760.360134237475,747320,314420
p12,M678,VISli,M678_s077_VISli.tif,1631298,68567.22259351771,2441201,858941
p12,M678,VISli,M678_s078_VISli.tif,1738934,49343.919710791706,1788800,716000
p12,M678,VISli,M678_s079_VISli.tif,2357,3.925264908050809,7920,1180
p12,M678,VISli,M678_s080_VISli.tif,1774360,69098.82489237004,2272000,846000
p12,M678,VISli,M678_s082_VISli.tif,1476407,20768.604066625016,1830279,740519
p12,M678,VISli,M678_s083_VISli.tif,2394016,82878.81845177387,1894400,821200
p12,M678,VISli,M678_s084_VISli.tif,1721092,39847.69578990136,2013161,882560
p12,M678,VISli,M678_s085_VISli.tif,26287,66.49635892406255,1249740,13200
p12,M678,VISli,M678_s086_VISli.tif,1503766,70541.03472552529,2462499,557060
p12,M678,VISp,M678_s064_VISp.tif,11059339,331603.2052591657,3345900,2404620
p12,M678,VISp,M678_s065_VISp.tif,7124406,192786.54992158094,1625820,1037960
p12,M678,VISp,M678_s066_VISp.tif,5831600,150437.78069488573,1984080,1129180
p12,M678,VISp,M678_s067_VISp.tif,9491070,276104.7178444357,2160000,1420000
p12,M678,VISp,M678_s068_VISp.tif,22296472,508818.3366203973,3008000,2094800
p12,M678,VISp,M678_s069_VISp.tif,5653755,146938.08437414022,3835200,2718800
p12,M678,VISp,M678_s070_VISp.tif,21274064,533399.5591546545,4754160,3089580
p12,M678,VISp,M678_s071_VISp.tif,46062379,1179385.0938714528,7363440,4922080
p12,M678,VISp,M678_s072_VISp.tif,41885113,1356344.9080114278,9878880,6504880
p12,M678,VISp,M678_s074_VISp.tif,36277321,1298560.5764112428,11251040,7168500
p12,M678,VISp,M678_s075_VISp.tif,28546682,987280.351037921,12123720,6765580
p12,M678,VISp,M678_s076_VISp.tif,35767783,1422837.7499021636,10968678,6367020
p12,M678,VISp,M678_s077_VISp.tif,13305231,1023071.5776311595,9090741,5725986
p12,M678,VISp,M678_s078_VISp.tif,19078744,1390988.865602081,13104520,7301520
p12,M678,VISp,M678_s079_VISp.tif,31422865,3152995.906421294,21481716,10130938
p12,M678,VISp,M678_s080_VISp.tif,36633606,4173147.1992813633,16633300,8530840
p12,M678,VISp,M678_s082_VISp.tif,35721609,3553921.888030848,16750317,7779100
p12,M678,VISp,M678_s083_VISp.tif,32835429,2527351.892415205,15002240,7458820
p12,M678,VISp,M678_s084_VISp.tif,17709394,1553990.4818190662,12872903,5989401
p12,M678,VISp,M678_s085_VISp.tif,20774981,1077138.0061169888,23015024,9261382
p12,M678,VISp,M678_s086_VISp.tif,46981525,3513686.500139254,17928540,8879260
p12,M678,VISpm,M678_s066_VISpm.tif,975715,37989.134811735814,381920,178020
p12,M678,VISpm,M678_s067_VISpm.tif,2952979,82038.07804888742,796800,398000
p12,M678,VISpm,M678_s068_VISpm.tif,13824592,320811.51757037005,1712620,1341260
p12,M678,VISpm,M678_s070_VISpm.tif,15243924,425526.5461550417,2873140,2306960
p12,M678,VISpm,M678_s071_VISpm.tif,14050903,320409.2801153674,2396100,1384160
p12,M678,VISpm,M678_s072_VISpm.tif,7226388,213998.08109216767,2162400,1053200
p12,M678,VISpm,M678_s076_VISpm.tif,6318259,171946.36293542184,2597660,1107200
