age,identifier,region,image_filename,raw_intensity_sum,masked_median_intensity_sum,total_image_pixels,tissue_area_pixels
adult,M610,RSPd,M610_s009_RSPd.tif,30682827,566323.0,3068620,1791020
adult,M610,RSPd,M610_s010_RSPd.tif,29206522,595201.0,3038260,1697440
adult,M610,RSPd,M610_s011_RSPd.tif,26040388,540160.0,2896740,1741800
adult,M610,RSPd,M610_s012_RSPd.tif,26554798,437656.0,2890800,1734800
adult,M610,RSPd,M610_s013_RSPd.tif,17269680,359244.0,3181500,1876660
adult,M610,RSPd,M610_s014_RSPd.tif,16077413,336742.0,2804340,1586540
adult,M610,RSPd,M610_s016_RSPd.tif,29430132,520472.0,2529600,1526000
adult,M610,RSPd,M610_s017_RSPd.tif,28799349,545762.0,3015060,1883440
adult,M610,RSPd,M610_s018_RSPd.tif,18666286,415375.0,3554060,2163440
adult,M610,RSPd,M610_s019_RSPd.tif,40882223,662685.0,2363040,1530520
adult,M610,RSPd,M610_s020_RSPd.tif,10069104,185189.0,2476800,1488400
adult,M610,RSPd,M610_s021_RSPd.tif,12570907,270659.0,2945600,1652760
adult,M610,RSPv,M610_s009_RSPv.tif,21797997,497434.0,2881600,1711520
adult,M610,RSPv,M610_s010_RSPv.tif,25365785,600697.0,2581500,1583780
adult,M610,RSPv,M610_s011_RSPv.tif,24313145,596236.0,2714400,1670000
adult,M610,RSPv,M610_s013_RSPv.tif,14607145,376293.0,2849600,1725820
adult,M610,RSPv,M610_s014_RSPv.tif,12311880,275356.0,2591260,1555740
adult,M610,RSPv,M610_s017_RSPv.tif,16640084,371585.0,2251200,1306800
adult,M610,VISa,M610_s001_VISa.tif,1716003,31600.0,435600,216000
adult,M610,VISa,M610_s002_VISa.tif,23673813,546914.0,4162960,2181220
adult,M610,VISa,M610_s003_VISa.tif,31510679,688360.0,4326160,2354840
adult,M610,VISa,M610_s004_VISa.tif,55157649,961909.0,4190160,2549460
adult,M610,VISa,M610_s005_VISa.tif,65374203,1367147.0,4929600,3177440
adult,M610,VISa,M610_s006_VISa.tif,16453117,322881.0,2504800,1094800
adult,M610,VISa,M610_s007_VISa.tif,15808745,349300.0,3176460,1558560
adult,M610,VISa,M610_s008_VISa.tif,45397071,826215.0,3378140,1767160
adult,M610,VISa,M610_s009_VISa.tif,35887194,716625.0,3893400,2105080
adult,M610,VISa,M610_s010_VISa.tif,50230524,1172763.0,5540120,3493740
adult,M610,VISa,M610_s011_VISa.tif,40656054,1124118.0,5753020,3471720
adult,M610,VISa,M610_s012_VISa.tif,50684699,971064.0,5054420,3475120
adult,M610,VISa,M610_s013_VISa.tif,28845328,991882.0,5955840,3544440
adult,M610,VISa,M610_s016_VISa.tif,23556889,350913.0,2184000,977600
adult,M610,VISa,M610_s017_VISa.tif,53885022,1743447.0,4700980,3114500
adult,M610,VISal,M610_s015_VISal.tif,4779121,85936.0,1693600,686800
adult,M610,VISal,M610_s021_VISal.tif,4194244,86242.0,1281000,637560
adult,M610,VISal,M610_s030_VISal.tif,2886975,103857.0,2654400,1046800
adult,M610,VISal,M610_s031_VISal.tif,2387431,31145.0,2458280,1181284
adult,M610,VISal,M610_s032_VISal.tif,3590073,83567.0,2465540,1179380
adult,M610,VISal,M610_s035_VISal.tif,2738938,79740.0,1664000,751200
adult,M610,VISam,M610_s014_VISam.tif,5616516,121618.0,967020,545000
adult,M610,VISam,M610_s017_VISam.tif,21538255,428119.0,1843200,1329600
adult,M610,VISam,M610_s018_VISam.tif,12046728,388022.0,2381700,1528240
adult,M610,VISam,M610_s019_VISam.tif,20777482,399045.0,1422000,963200
adult,M610,VISam,M610_s020_VISam.tif,7935069,302291.0,2328800,1356400
adult,M610,VISam,M610_s021_VISam.tif,6652743,171044.0,1160580,921160
adult,M610,VISl,M610_s033_VISl.tif,3855490,146041.0,2184000,1207200
adult,M610,VISl,M610_s034_VISl.tif,3967307,52134.0,2870400,1402800
adult,M610,VISl,M610_s036_VISl.tif,3171813,86008.0,2584000,1033600
adult,M610,VISl,M610_s037_VISl.tif,5503155,107337.0,2366660,1056080
adult,M610,VISl,M610_s038_VISl.tif,6441821,222268.0,3140060,1559800
adult,M610,VISl,M610_s039_VISl.tif,2329898,192182.0,2371500,984512
adult,M610,VISl,M610_s040_VISl.tif,4129248,177709.0,2980800,1602400
adult,M610,VISl,M610_s041_VISl.tif,14567499,289861.0,2958480,1544900
adult,M610,VISl,M610_s042_VISl.tif,17216146,388775.0,2903160,1420740
adult,M610,VISl,M610_s043_VISl.tif,3988881,113498.0,2046240,1004420
adult,M610,VISl,M610_s044_VISl.tif,13457645,324758.0,3215160,1667440
adult,M610,VISl,M610_s045_VISl.tif,66603233,1351222.0,2995200,1630800
adult,M610,VISl,M610_s047_VISl.tif,54483106,1226466.0,2679600,1398000
adult,M610,VISl,M610_s048_VISl.tif,85116049,1899617.0,3312400,1660800
adult,M610,VISl,M610_s050_VISl.tif,20618083,431104.0,2654400,724400
adult,M610,VISl,M610_s051_VISl.tif,50269180,1165867.0,3060000,1518400
adult,M610,VISl,M610_s052_VISl.tif,96992852,2221865.0,3521760,1895480
adult,M610,VISl,M610_s054_VISl.tif,54944896,954702.0,1716000,604000
adult,M610,VISli,M610_s038_VISli.tif,3162675,108338.0,1822860,707440
adult,M610,VISli,M610_s039_VISli.tif,2420952,124631.0,1900800,799523
adult,M610,VISli,M610_s042_VISli.tif,8693779,220810.0,1629580,678280
adult,M610,VISli,M610_s043_VISli.tif,943550,26431.0,733980,336420
adult,M610,VISli,M610_s044_VISli.tif,7048365,186252.0,1833960,789060
adult,M610,VISli,M610_s045_VISli.tif,31739320,651566.0,1954920,892860
adult,M610,VISli,M610_s046_VISli.tif,7847510,154739.0,1378000,554400
adult,M610,VISli,M610_s047_VISli.tif,23088371,493364.0,1568800,647600
adult,M610,VISli,M610_s048_VISli.tif,40825707,1013170.0,1843200,792400
adult,M610,VISli,M610_s050_VISli.tif,17747432,340033.0,1624000,704400
adult,M610,VISli,M610_s051_VISli.tif,23851934,560725.0,1820000,734400
adult,M610,VISli,M610_s052_VISli.tif,46475054,1068869.0,2098980,972020
adult,M610,VISli,M610_s054_VISli.tif,56237947,1039770.0,1604800,677600
adult,M610,VISli,M610_s055_VISli.tif,41913850,831851.0,1557600,608000
adult,M610,VISp,M610_s015_VISp.tif,62459432,3382310.0,5800200,3857980
adult,M610,VISp,M610_s019_VISp.tif,91338303,2942210.0,5936920,3753540
adult,M610,VISp,M610_s020_VISp.tif,33821783,2633988.0,5878040,3736880
adult,M610,VISp,M610_s021_VISp.tif,28601658,2521197.0,3893400,2846300
adult,M610,VISp,M610_s022_VISp.tif,45906831,3961744.0,7920140,4796340
adult,M610,VISp,M610_s023_VISp.tif,43605011,4819490.0,6093120,4266120
adult,M610,VISp,M610_s024_VISp.tif,65104776,7517656.0,8946580,6338420
adult,M610,VISp,M610_s025_VISp.tif,87963685,7759458.0,8908240,5411520
adult,M610,VISp,M610_s026_VISp.tif,105594584,10629314.0,9879040,5292900
adult,M610,VISp,M610_s027_VISp.tif,128410680,10986810.0,11258800,5912320
adult,M610,VISp,M610_s030_VISp.tif,106570637,8564567.0,9953160,6083480
adult,M610,VISp,M610_s031_VISp.tif,84836971,6881315.0,10802500,5976042
adult,M610,VISp,M610_s032_VISp.tif,96694199,9081843.0,10686360,5691080
adult,M610,VISp,M610_s033_VISp.tif,82950885,7858497.0,8874880,5371340
adult,M610,VISp,M610_s034_VISp.tif,64622289,5953427.0,12840820,6359980
adult,M610,VISp,M610_s035_VISp.tif,134355010,12172418.0,11885280,6895860
adult,M610,VISp,M610_s036_VISp.tif,43591890,3673371.0,11913200,6817220
adult,M610,VISp,M610_s037_VISp.tif,41311877,3863277.0,9736740,5517960
adult,M610,VISp,M610_s038_VISp.tif,43084095,3259346.0,10953880,5226280
adult,M610,VISp,M610_s039_VISp.tif,34276871,2627221.0,10636920,5761980
adult,M610,VISp,M610_s040_VISp.tif,48058611,4681882.0,13685100,6198700
adult,M610,VISp,M610_s041_VISp.tif,48579172,1926910.0,10021220,5275920
adult,M610,VISp,M610_s042_VISp.tif,91202614,2332153.0,10908660,5184720
adult,M610,VISp,M610_s043_VISp.tif,79395827,7427898.0,8970360,4851900
adult,M610,VISp,M610_s044_VISp.tif,46910601,2741279.0,11493860,5157040
adult,M610,VISp,M610_s045_VISp.tif,214934480,4593338.0,9427180,4683440
adult,M610,VISp,M610_s046_VISp.tif,128966316,2711592.0,12286260,5483060
adult,M610,VISp,M610_s047_VISp.tif,243514526,5796690.0,11176460,4781520
adult,M610,VISp,M610_s048_VISp.tif,262693902,6304393.0,10518860,5216440
adult,M610,VISp,M610_s049_VISp.tif,306280739,6308213.0,10959560,4961200
adult,M610,VISp,M610_s050_VISp.tif,142078965,3301393.0,10543980,5115340
adult,M610,VISp,M610_s051_VISp.tif,263094249,5769413.0,11865240,5453800
adult,M610,VISp,M610_s052_VISp.tif,208527597,4757108.0,10484320,4599720
adult,M610,VISp,M610_s053_VISp.tif,325389159,6940900.0,15518040,6019440
adult,M610,VISp,M610_s054_VISp.tif,462628548,8088260.0,14346500,5224260
adult,M610,VISp,M610_s055_VISp.tif,380746029,8213725.0,11401020,5316500
adult,M610,VISp,M610_s056_VISp.tif,433314114,8271671.0,14138640,5405680
adult,M610,VISp,M610_s057_VISp.tif,506509856,9125454.0,13659840,4884000
adult,M610,VISp,M610_s058_VISp.tif,494525481,9358216.0,13214880,4117480
adult,M610,VISp,M610_s059_VISp.tif,522880675,9598848.0,12710800,4929700
adult,M610,VISp,M610_s060_VISp.tif,533215298,10834748.0,12423760,3989620
adult,M610,VISp,M610_s061_VISp.tif,544193566,9857134.0,12683520,4197460
adult,M610,VISp,M610_s062_VISp.tif,454197756,8638813.0,9998440,3646800
adult,M610,VISp,M610_s064_VISp.tif,51267,1395.0,400,400
adult,M610,VISpl,M610_s060_VISpl.tif,2009873,42064.0,52000,26400
adult,M610,VISpl,M610_s061_VISpl.tif,22909800,446501.0,796380,240940
adult,M610,VISpl,M610_s062_VISpl.tif,2776664,60075.0,84000,40400
adult,M610,VISpor,M610_s050_VISpor.tif,1499446,39514.0,201600,90400
adult,M610,VISpor,M610_s051_VISpor.tif,14397873,317587.0,1022400,468000
adult,M610,VISpor,M610_s053_VISpor.tif,29338837,611441.0,1747200,826400
adult,M610,VISpor,M610_s054_VISpor.tif,60320430,1122851.0,2308800,871200
adult,M610,VISpor,M610_s055_VISpor.tif,61483015,1348522.0,2706000,1088000
adult,M610,VISpor,M610_s056_VISpor.tif,134524445,2848955.0,5375160,2333220
adult,M610,VISpor,M610_s057_VISpor.tif,187256180,3331963.0,4367640,1720060
adult,M610,VISpor,M610_s058_VISpor.tif,160595634,3485656.0,2993120,1609720
adult,M610,VISpor,M610_s059_VISpor.tif,150621166,2902243.0,3460860,1812200
p12,M677,RSPagl,M677_s062_RSPagl.tif,18518106,435511.0,1146800,894400
p12,M677,RSPagl,M677_s063_RSPagl.tif,31502594,727993.0,1355200,1040400
p12,M677,RSPagl,M677_s072_RSPagl.tif,19562844,452040.0,2279200,1430400
p12,M677,RSPagl,M677_s074_RSPagl.tif,5871330,201797.0,1888000,1291600
p12,M677,RSPagl,M677_s078_RSPagl.tif,4151014,19819.0,1050880,704440
p12,M677,RSPagl,M677_s080_RSPagl.tif,7553666,101402.0,1185600,949200
p12,M677,RSPagl,M677_s081_RSPagl.tif,7200475,212177.0,1152000,869200
p12,M677,RSPagl,M677_s082_RSPagl.tif,5457719,212702.0,976000,736400
p12,M677,RSPagl,M677_s083_RSPagl.tif,4606765,129762.0,1062600,855440
p12,M677,RSPagl,M677_s084_RSPagl.tif,7354278,156578.0,1178880,962040
p12,M677,RSPagl,M677_s086_RSPagl.tif,6951520,138169.0,1340000,920000
p12,M677,RSPagl,M677_s087_RSPagl.tif,4903119,119080.0,1100800,787600
p12,M677,RSPagl,M677_s091_RSPagl.tif,6591162,108044.0,1289400,874280
p12,M677,RSPagl,M677_s093_RSPagl.tif,3272504,73364.0,802400,550000
p12,M677,RSPagl,M677_s094_RSPagl.tif,11284747,206490.0,1268800,836800
p12,M677,RSPagl,M677_s095_RSPagl.tif,1871693,65776.0,1081080,600320
p12,M677,RSPagl,M677_s098_RSPagl.tif,1270858,1295.0,1687760,639400
p12,M677,RSPd,M677_s080_RSPd.tif,14910792,282881.0,2742740,1766240
p12,M677,RSPd,M677_s081_RSPd.tif,15284016,331068.0,2540580,1637720
p12,M677,RSPd,M677_s084_RSPd.tif,11434841,258776.0,2391200,1481600
p12,M677,RSPd,M677_s087_RSPd.tif,16590910,358721.0,3465600,2040800
p12,M677,RSPd,M677_s090_RSPd.tif,7565800,335894.0,3129360,1704460
p12,M677,RSPd,M677_s091_RSPd.tif,12854912,175757.0,2881440,1619900
p12,M677,RSPd,M677_s095_RSPd.tif,4113742,158664.0,2267100,1312800
p12,M677,RSPd,M677_s096_RSPd.tif,3127760,8362.0,3109400,1602300
p12,M677,RSPv,M677_s087_RSPv.tif,34584024,844551.0,6585600,4361600
p12,M677,RSPv,M677_s088_RSPv.tif,17449551,405817.0,4750000,2204400
p12,M677,RSPv,M677_s091_RSPv.tif,34908817,806773.0,6763520,4292640
p12,M677,RSPv,M677_s094_RSPv.tif,33846007,824161.0,6611760,3583120
p12,M677,VISa,M677_s075_VISa.tif,10641584,269617.0,3336800,2044000
p12,M677,VISa,M677_s078_VISa.tif,14128618,296465.0,3806440,2246400
p12,M677,VISa,M677_s079_VISa.tif,9615959,195888.0,1188180,601100
p12,M677,VISal,M677_s085_VISal.tif,6910950,154935.0,1579200,752400
p12,M677,VISal,M677_s086_VISal.tif,6253115,176814.0,2089800,1052580
p12,M677,VISal,M677_s087_VISal.tif,8786993,126511.0,2816000,1420800
p12,M677,VISal,M677_s088_VISal.tif,11638738,268884.0,3017600,1538800
p12,M677,VISal,M677_s089_VISal.tif,12677466,369773.0,3453200,1799200
p12,M677,VISal,M677_s090_VISal.tif,9495357,421932.0,3918200,1950980
p12,M677,VISal,M677_s091_VISal.tif,17014239,496382.0,3765440,1805740
p12,M677,VISal,M677_s092_VISal.tif,10015384,248007.0,3326400,1915200
p12,M677,VISal,M677_s093_VISal.tif,12883294,367249.0,3616659,2080480
p12,M677,VISam,M677_s077_VISam.tif,10109366,207915.0,2006400,834400
p12,M677,VISam,M677_s080_VISam.tif,13107291,109632.0,2462400,1674000
p12,M677,VISam,M677_s081_VISam.tif,10175562,320282.0,1652000,1199200
p12,M677,VISam,M677_s082_VISam.tif,4668301,131124.0,1057320,626820
p12,M677,VISam,M677_s083_VISam.tif,6293871,206253.0,1489200,1165600
p12,M677,VISam,M677_s084_VISam.tif,7453463,167077.0,1324800,1018000
p12,M677,VISam,M677_s086_VISam.tif,5699904,112993.0,1334800,780000
p12,M677,VISam,M677_s087_VISam.tif,2678979,49480.0,569840,442280
p12,M677,VISl,M677_s093_VISl.tif,2162557,88849.0,867300,414680
p12,M677,VISl,M677_s094_VISl.tif,20823744,446208.0,2875600,1427600
p12,M677,VISl,M677_s095_VISl.tif,3721469,97175.0,2494320,1215640
p12,M677,VISl,M677_s096_VISl.tif,3026623,14927.0,2958560,1509120
p12,M677,VISl,M677_s101_VISl.tif,2161841,37130.0,2128000,949600
p12,M677,VISli,M677_s094_VISli.tif,8535365,176771.0,1894400,701200
p12,M677,VISli,M677_s095_VISli.tif,1819464,34806.0,1665280,602760
p12,M677,VISli,M677_s096_VISli.tif,1337777,2772.0,1823740,668260
p12,M677,VISli,M677_s097_VISli.tif,1659017,15227.0,2249600,824400
p12,M677,VISli,M677_s098_VISli.tif,2738028,86847.0,2449200,978140
p12,M677,VISli,M677_s099_VISli.tif,1117674,10504.0,1876000,542400
p12,M677,VISp,M677_s082_VISp.tif,41960614,860798.0,7878480,4715460
p12,M677,VISp,M677_s083_VISp.tif,26682886,783215.0,6885441,4783860
p12,M677,VISp,M677_s084_VISp.tif,51090613,1076966.0,7259840,4763180
p12,M677,VISp,M677_s085_VISp.tif,59892198,1339522.0,8702742,6754131
p12,M677,VISp,M677_s086_VISp.tif,51253184,1095943.0,8285940,5815460
p12,M677,VISp,M677_s087_VISp.tif,30122119,517961.0,7344960,5089840
p12,M677,VISp,M677_s088_VISp.tif,83104552,1520006.0,9324840,6090360
p12,M677,VISp,M677_s089_VISp.tif,14231313,265202.0,3494100,2073160
p12,M677,VISp,M677_s090_VISp.tif,15907415,625254.0,5346640,3396080
p12,M677,VISp,M677_s091_VISp.tif,47408712,1389520.0,8251320,5268660
p12,M677,VISp,M677_s092_VISp.tif,28869594,950446.0,8942920,5542760
p12,M677,VISp,M677_s093_VISp.tif,30875592,1234877.0,7483840,4375360
p12,M677,VISp,M677_s094_VISp.tif,91609637,2196596.0,8140520,4979000
p12,M677,VISp,M677_s095_VISp.tif,11685030,885259.0,4773000,3286080
p12,M677,VISp,M677_s096_VISp.tif,13116770,1393597.0,6974100,5021460
p12,M677,VISp,M677_s097_VISp.tif,23665795,3439193.0,11061640,6506580
p12,M677,VISp,M677_s098_VISp.tif,32802810,4675903.0,9414920,6358940
p12,M677,VISp,M677_s099_VISp.tif,29190402,3817503.0,10322580,5655100
p12,M677,VISp,M677_s100_VISp.tif,32167790,4609332.0,10844780,5968420
p12,M677,VISp,M677_s101_VISp.tif,25790000,3410961.0,14415680,6959460
p12,M677,VISpm,M677_s090_VISpm.tif,9081393,458060.0,2456800,2026400
p12,M677,VISpm,M677_s091_VISpm.tif,10164386,266007.0,1672800,1281600
p12,M677,VISpm,M677_s092_VISpm.tif,4065846,40368.0,1171940,824940
p12,M677,VISpm,M677_s093_VISpm.tif,6913611,136301.0,1795380,1063980
p12,M677,VISrl,M677_s077_VISrl.tif,8329976,186386.0,2161500,585580
p12,M677,VISrl,M677_s083_VISrl.tif,5528069,85211.0,2157861,920481
p12,M677,VISrl,M677_s084_VISrl.tif,17463782,448245.0,3532740,1993180
p12,M677,VISrl,M677_s085_VISrl.tif,8130543,206603.0,1836000,884800
p12,M677,VISrl,M677_s086_VISrl.tif,3336207,106040.0,1440000,504000
p12,M677,VISrl,M677_s087_VISrl.tif,5472485,162743.0,2020820,873060
p12,M677,VISrl,M677_s088_VISrl.tif,10662833,256106.0,2031960,1059460
p12,M677,VISrl,M677_s090_VISrl.tif,2019551,33925.0,1247920,395060
p12,M678,RSPagl,M678_s066_RSPagl.tif,4982158,126921.0,1260000,975600
p12,M678,RSPagl,M678_s070_RSPagl.tif,7525646,136936.0,1584000,1124400
p12,M678,RSPagl,M678_s072_RSPagl.tif,7728319,185524.0,1674000,1058400
p12,M678,RSPagl,M678_s076_RSPagl.tif,5997668,136074.0,2111200,932400
p12,M678,RSPd,M678_s061_RSPd.tif,13010911,396751.0,3230000,2010800
p12,M678,RSPd,M678_s070_RSPd.tif,13537676,328514.0,3655740,2056900
p12,M678,RSPd,M678_s071_RSPd.tif,21371949,393846.0,3205780,1798200
p12,M678,RSPd,M678_s072_RSPd.tif,15220709,343895.0,3765540,1908400
p12,M678,RSPd,M678_s076_RSPd.tif,12810601,282252.0,3877900,1845540
p12,M678,RSPv,M678_s070_RSPv.tif,30464696,384874.0,7726859,5141059
p12,M678,RSPv,M678_s071_RSPv.tif,38686890,863388.0,7364659,5179939
p12,M678,VISa,M678_s057_VISa.tif,14017979,322634.0,2784000,2017200
p12,M678,VISa,M678_s060_VISa.tif,18195842,447162.0,3457800,2214820
p12,M678,VISa,M678_s061_VISa.tif,22166965,630025.0,4955520,3446460
p12,M678,VISal,M678_s068_VISal.tif,11807021,246047.0,2605860,1064400
p12,M678,VISal,M678_s070_VISal.tif,10421017,280829.0,3073920,1565220
p12,M678,VISal,M678_s071_VISal.tif,17591369,488806.0,3967200,2099200
p12,M678,VISal,M678_s072_VISal.tif,11728786,316609.0,3598620,1809320
p12,M678,VISal,M678_s074_VISal.tif,7731962,236259.0,3482660,1593980
p12,M678,VISal,M678_s075_VISal.tif,3363807,66293.0,2206800,812800
p12,M678,VISal,M678_s076_VISal.tif,4117602,77942.0,1022400,523200
p12,M678,VISam,M678_s059_VISam.tif,8277627,157657.0,1033600,458800
p12,M678,VISam,M678_s062_VISam.tif,23095382,505845.0,3565980,2484660
p12,M678,VISam,M678_s063_VISam.tif,16564121,422881.0,3201060,2252880
p12,M678,VISam,M678_s064_VISam.tif,8254214,251025.0,2546000,1836400
p12,M678,VISam,M678_s065_VISam.tif,17737108,352865.0,3455140,2720020
p12,M678,VISam,M678_s066_VISam.tif,13025325,170771.0,3410400,2599600
p12,M678,VISam,M678_s067_VISam.tif,10597693,259727.0,2159340,1429620
p12,M678,VISam,M678_s068_VISam.tif,14371677,297785.0,1634000,1312400
p12,M678,VISl,M678_s076_VISl.tif,3346172,149852.0,2158920,589780
p12,M678,VISl,M678_s077_VISl.tif,4741638,371361.0,3883981,2011958
p12,M678,VISl,M678_s078_VISl.tif,937728,11915.0,1728000,390400
p12,M678,VISl,M678_s080_VISl.tif,406741,11181.0,1798800,197780
p12,M678,VISl,M678_s083_VISl.tif,1647693,45402.0,1763200,559200
p12,M678,VISl,M678_s084_VISl.tif,3161390,22575.0,3220082,1584921
p12,M678,VISli,M678_s076_VISli.tif,1460236,54401.0,747320,314420
p12,M678,VISli,M678_s077_VISli.tif,1631298,50840.0,2441201,858941
p12,M678,VISli,M678_s078_VISli.tif,1738934,30269.0,1788800,716000
p12,M678,VISli,M678_s079_VISli.tif,2357,0.0,7920,1180
p12,M678,VISli,M678_s080_VISli.tif,1774360,82068.0,2272000,846000
p12,M678,VISli,M678_s082_VISli.tif,1476407,10663.0,1830279,740519
p12,M678,VISli,M678_s083_VISli.tif,2394016,69124.0,1894400,821200
p12,M678,VISli,M678_s084_VISli.tif,1721092,1965.0,2013161,882560
p12,M678,VISli,M678_s085_VISli.tif,26287,40.0,1249740,13200
p12,M678,VISli,M678_s086_VISli.tif,1503766,67461.0,2462499,557060
p12,M678,VISp,M678_s064_VISp.tif,11059339,237986.0,3345900,2404620
p12,M678,VISp,M678_s065_VISp.tif,7124406,158315.0,1625820,1037960
p12,M678,VISp,M678_s066_VISp.tif,5831600,138629.0,1984080,1129180
p12,M678,VISp,M678_s067_VISp.tif,9491070,224606.0,2160000,1420000
p12,M678,VISp,M678_s068_VISp.tif,22296472,463194.0,3008000,2094800
p12,M678,VISp,M678_s069_VISp.tif,5653755,57686.0,3835200,2718800
p12,M678,VISp,M678_s070_VISp.tif,21274064,508862.0,4754160,3089580
p12,M678,VISp,M678_s071_VISp.tif,46062379,974457.0,7363440,4922080
p12,M678,VISp,M678_s072_VISp.tif,41885113,1277326.0,9878880,6504880
p12,M678,VISp,M678_s074_VISp.tif,36277321,1067329.0,11251040,7168500
p12,M678,VISp,M678_s075_VISp.tif,28546682,992977.0,12123720,6765580
p12,M678,VISp,M678_s076_VISp.tif,35767783,1412795.0,10968678,6367020
p12,M678,VISp,M678_s077_VISp.tif,13305231,1075195.0,9090741,5725986
p12,M678,VISp,M678_s078_VISp.tif,19078744,1502192.0,13104520,7301520
p12,M678,VISp,M678_s079_VISp.tif,31422865,4166484.0,21481716,10130938
p12,M678,VISp,M678_s080_VISp.tif,36633606,5393954.0,16633300,8530840
p12,M678,VISp,M678_s082_VISp.tif,35721609,4350078.0,16750317,7779100
p12,M678,VISp,M678_s083_VISp.tif,32835429,2994330.0,15002240,7458820
p12,M678,VISp,M678_s084_VISp.tif,17709394,1966477.0,12872903,5989401
p12,M678,VISp,M678_s085_VISp.tif,20774981,1354153.0,23015024,9261382
p12,M678,VISp,M678_s086_VISp.tif,46981525,4001371.0,17928540,8879260
p12,M678,VISpm,M678_s066_VISpm.tif,975715,41610.0,381920,178020
p12,M678,VISpm,M678_s067_VISpm.tif,2952979,65202.0,796800,398000
p12,M678,VISpm,M678_s068_VISpm.tif,13824592,266506.0,1712620,1341260
p12,M678,VISpm,M678_s070_VISpm.tif,15243924,287430.0,2873140,2306960
p12,M678,VISpm,M678_s071_VISpm.tif,14050903,267499.0,2396100,1384160
p12,M678,VISpm,M678_s072_VISpm.tif,7226388,189898.0,2162400,1053200
p12,M678,VISpm,M678_s076_VISpm.tif,6318259,140143.0,2597660,1107200
p12,M678,VISpor,M678_s083_VISpor.tif,77658,58.0,88000,38800
p12,M678,VISpor,M678_s084_VISpor.tif,1192275,40.0,1358300,635080
p12,M678,VISpor,M678_s085_VISpor.tif,2506202,597.0,2901580,1253140
p12,M678,VISrl,M678_s063_VISrl.tif,16045736,356697.0,3608240,1912680
p12,M678,VISrl,M678_s064_VISrl.tif,8041559,184884.0,3488800,1760000
p12,M678,VISrl,M678_s065_VISrl.tif,15084744,339455.0,3794219,2146260
p12,M678,VISrl,M678_s066_VISrl.tif,11612057,276423.0,4185600,2223600
p12,M678,VISrl,M678_s067_VISrl.tif,16159807,454261.0,4710960,2595560
p12,M678,VISrl,M678_s068_VISrl.tif,21288991,473063.0,3530100,1952840
p12,M678,VISrl,M678_s070_VISrl.tif,8767374,335002.0,2584400,1281600
p12,M678,VISrl,M678_s071_VISrl.tif,9392625,269303.0,2190720,1028140
p12,M704,RSPagl,M704_s050_RSPagl.tif,6517420,131586.0,1330000,998800
p12,M704,RSPagl,M704_s051_RSPagl.tif,11020398,272725.0,1584000,1064800
p12,M704,RSPagl,M704_s052_RSPagl.tif,4628103,90693.0,1408760,790220
p12,M704,RSPagl,M704_s054_RSPagl.tif,4930443,68070.0,1585760,960960
p12,M704,RSPagl,M704_s055_RSPagl.tif,4952734,58835.0,1443120,927980
p12,M704,RSPagl,M704_s056_RSPagl.tif,5743258,93803.0,1246400,907200
p12,M704,RSPagl,M704_s057_RSPagl.tif,4062280,34304.0,1637600,1082800
p12,M704,RSPagl,M704_s058_RSPagl.tif,3474660,111717.0,1262800,840400
p12,M704,RSPagl,M704_s059_RSPagl.tif,3813427,60724.0,1107600,750800
p12,M704,RSPagl,M704_s060_RSPagl.tif,2917304,149246.0,1249600,817600
p12,M704,RSPagl,M704_s061_RSPagl.tif,2478828,150688.0,1140260,765940
p12,M704,RSPagl,M704_s065_RSPagl.tif,755279,827.0,1197180,754612
p12,M704,RSPd,M704_s042_RSPd.tif,19482190,459946.0,3586460,2187520
p12,M704,RSPd,M704_s043_RSPd.tif,15182482,266157.0,3340800,2100000
p12,M704,RSPd,M704_s045_RSPd.tif,13306204,315947.0,2901600,1831600
p12,M704,RSPd,M704_s046_RSPd.tif,13061735,288423.0,3021200,1802000
p12,M704,RSPd,M704_s047_RSPd.tif,19300792,360831.0,3534000,1962400
p12,M704,RSPd,M704_s048_RSPd.tif,20458483,439958.0,2512920,1493960
p12,M704,RSPd,M704_s050_RSPd.tif,14687515,309335.0,3144740,2042700
p12,M704,RSPd,M704_s051_RSPd.tif,20868424,562671.0,4153740,2034540
p12,M704,RSPd,M704_s052_RSPd.tif,9275869,228215.0,2436000,1444000
p12,M704,RSPd,M704_s053_RSPd.tif,8639831,198252.0,2649600,1451200
p12,M704,RSPd,M704_s055_RSPd.tif,9838442,191136.0,2802800,1755600
p12,M704,RSPd,M704_s056_RSPd.tif,11213925,241591.0,2656800,1633200
p12,M704,RSPd,M704_s057_RSPd.tif,7194189,131532.0,3025800,1885920
p12,M704,RSPd,M704_s058_RSPd.tif,6379093,267017.0,2492800,1502000
p12,M704,RSPd,M704_s059_RSPd.tif,6850901,63898.0,2425060,1367140
p12,M704,RSPd,M704_s061_RSPd.tif,4745496,362184.0,2589600,1432000
p12,M704,RSPd,M704_s063_RSPd.tif,1873230,159387.0,2413340,1197260
p12,M704,RSPd,M704_s065_RSPd.tif,1387825,5001.0,2492000,1382833
p12,M704,RSPv,M704_s050_RSPv.tif,17241479,443498.0,3360300,2125640
p12,M704,RSPv,M704_s051_RSPv.tif,30301686,787525.0,5208060,3107560
