age,identifier,region,image_filename,raw_intensity_sum,dist_weighted_intensity_sum,total_image_pixels,tissue_area_pixels
adult,M609,VISrl,M609_s001_VISrl.tif,22647287,7511903.456005056,1902240,715180
adult,M609,VISrl,M609_s007_VISrl.tif,7519047,2380434.7624296336,2308460,1053540
adult,M610,RSPagl,M610_s001_RSPagl.tif,7262886,2302360.344684948,1187160,910840
adult,M610,RSPagl,M610_s002_RSPagl.tif,8860909,2849144.644691447,1279200,952000
adult,M610,RSPagl,M610_s003_RSPagl.tif,12559963,4081335.2896546167,1111060,854060
adult,M610,RSPagl,M610_s004_RSPagl.tif,15732142,4987918.765412214,1192800,832800
adult,M610,RSPagl,M610_s005_RSPagl.tif,19982463,6498239.931407687,1092000,810800
adult,M610,RSPagl,M610_s006_RSPagl.tif,15382005,4860047.374666214,1793600,1093480
adult,M610,RSPagl,M610_s007_RSPagl.tif,9813595,3221387.0979413823,1654020,1099580
adult,M610,RSPagl,M610_s008_RSPagl.tif,20220038,6359811.908323331,1184000,868000
adult,M610,RSPagl,M610_s009_RSPagl.tif,19973606,6260076.292844063,1663200,1088000
adult,M610,RSPagl,M610_s010_RSPagl.tif,15177620,4879903.088701362,1643200,1064400
adult,M610,RSPagl,M610_s011_RSPagl.tif,12532469,3998253.0038948236,1279200,988400
adult,M610,RSPagl,M610_s012_RSPagl.tif,13442628,3895563.883806014,1170000,888400
adult,M610,RSPagl,M610_s013_RSPagl.tif,8866978,2825057.0574010606,1652400,1106800
adult,M610,RSPagl,M610_s014_RSPagl.tif,8332496,2590690.31596516,1312000,893200
adult,M610,RSPagl,M610_s016_RSPagl.tif,18223498,5739300.100707183,1263260,961480
adult,M610,RSPagl,M610_s017_RSPagl.tif,13943036,4314089.217439662,1065600,917200
adult,M610,RSPagl,M610_s018_RSPagl.tif,9109156,2858755.6894738264,1856400,1216800
adult,M610,RSPagl,M610_s019_RSPagl.tif,18994473,5706877.25160147,1079540,833060
adult,M610,RSPagl,M610_s020_RSPagl.tif,4459864,1423600.0068841053,1124800,818000
adult,M610,RSPd,M610_s001_RSPd.tif,15582417,5335696.819302005,2527140,1524560
adult,M610,RSPd,M610_s002_RSPd.tif,16306709,5558036.761642513,2558400,1574400
adult,M610,RSPd,M610_s003_RSPd.tif,23332679,7955422.346618366,2420640,1532060
adult,M610,RSPd,M610_s004_RSPd.tif,27990291,9156934.171673367,2521400,1488620
adult,M610,RSPd,M610_s005_RSPd.tif,41185152,13560304.485318996,2249600,1422000
adult,M610,RSPd,M610_s007_RSPd.tif,16448249,5428296.1979468465,2783880,1653380
adult,M610,RSPd,M610_s008_RSPd.tif,28504330,9423202.916002626,2308260,1325840
adult,M610,RSPd,M610_s009_RSPd.tif,30682827,10371891.992260184,3068620,1791020
adult,M610,RSPd,M610_s010_RSPd.tif,29206522,9468233.967997808,3038260,1697440
adult,M610,RSPd,M610_s011_RSPd.tif,26040388,8707184.147910802,2896740,1741800
adult,M610,RSPd,M610_s012_RSPd.tif,26554798,8594562.350484196,2890800,1734800
adult,M610,RSPd,M610_s013_RSPd.tif,17269680,5786542.505880149,3181500,1876660
adult,M610,RSPd,M610_s014_RSPd.tif,16077413,5250175.286265926,2804340,1586540
adult,M610,RSPd,M610_s016_RSPd.tif,29430132,9380316.379037416,2529600,1526000
adult,M610,RSPd,M610_s017_RSPd.tif,28799349,9739014.06911387,3015060,1883440
adult,M610,RSPd,M610_s018_RSPd.tif,18666286,6286156.363419087,3554060,2163440
adult,M610,RSPd,M610_s019_RSPd.tif,40882223,13144784.423645927,2363040,1530520
adult,M610,RSPd,M610_s020_RSPd.tif,10069104,3400062.9752484886,2476800,1488400
adult,M610,RSPd,M610_s021_RSPd.tif,12570907,4093186.537779023,2945600,1652760
adult,M610,RSPv,M610_s009_RSPv.tif,21797997,7089975.798107381,2881600,1711520
adult,M610,RSPv,M610_s010_RSPv.tif,25365785,8001852.914074072,2581500,1583780
adult,M610,RSPv,M610_s011_RSPv.tif,24313145,7562160.726694993,2714400,1670000
adult,M610,RSPv,M610_s013_RSPv.tif,14607145,4664578.344095874,2849600,1725820
adult,M610,RSPv,M610_s014_RSPv.tif,12311880,4166240.1431788136,2591260,1555740
adult,M610,RSPv,M610_s017_RSPv.tif,16640084,5462652.323372627,2251200,1306800
adult,M610,VISa,M610_s001_VISa.tif,1716003,619403.2041223594,435600,216000
adult,M610,VISa,M610_s002_VISa.tif,23673813,8402420.269919662,4162960,2181220
adult,M610,VISa,M610_s003_VISa.tif,31510679,10899646.536794133,4326160,2354840
adult,M610,VISa,M610_s004_VISa.tif,55157649,18446580.946610972,4190160,2549460
adult,M610,VISa,M610_s005_VISa.tif,65374203,22142547.37038833,4929600,3177440
adult,M610,VISa,M610_s006_VISa.tif,16453117,5762037.989430714,2504800,1094800
adult,M610,VISa,M610_s007_VISa.tif,15808745,5720820.925943435,3176460,1558560
adult,M610,VISa,M610_s008_VISa.tif,45397071,15266433.946976941,3378140,1767160
adult,M610,VISa,M610_s009_VISa.tif,35887194,12323228.038881864,3893400,2105080
adult,M610,VISa,M610_s010_VISa.tif,50230524,15841696.814612314,5540120,3493740
adult,M610,VISa,M610_s011_VISa.tif,40656054,12712369.244103502,5753020,3471720
adult,M610,VISa,M610_s012_VISa.tif,50684699,14550034.665184917,5054420,3475120
adult,M610,VISa,M610_s013_VISa.tif,28845328,8693933.23039617,5955840,3544440
adult,M610,VISa,M610_s016_VISa.tif,23556889,8052233.546042526,2184000,977600
adult,M610,VISa,M610_s017_VISa.tif,53885022,17550137.898820113,4700980,3114500
adult,M610,VISal,M610_s015_VISal.tif,4779121,1511710.5517410156,1693600,686800
adult,M610,VISal,M610_s021_VISal.tif,4194244,1351821.5631022493,1281000,637560
adult,M610,VISal,M610_s030_VISal.tif,2886975,948284.1230495949,2654400,1046800
adult,M610,VISal,M610_s031_VISal.tif,2387431,811398.1958567108,2458280,1181284
adult,M610,VISal,M610_s032_VISal.tif,3590073,1185104.0563294245,2465540,1179380
adult,M610,VISal,M610_s035_VISal.tif,2738938,879567.6180630596,1664000,751200
adult,M610,VISam,M610_s014_VISam.tif,5616516,1813736.7714115193,967020,545000
adult,M610,VISam,M610_s017_VISam.tif,21538255,7176836.658640945,1843200,1329600
adult,M610,VISam,M610_s018_VISam.tif,12046728,3960770.2614323664,2381700,1528240
adult,M610,VISam,M610_s019_VISam.tif,20777482,6140655.175460127,1422000,963200
adult,M610,VISam,M610_s020_VISam.tif,7935069,2588667.730652707,2328800,1356400
adult,M610,VISam,M610_s021_VISam.tif,6652743,2083812.3760138666,1160580,921160
adult,M610,VISl,M610_s033_VISl.tif,3855490,1296342.3416369043,2184000,1207200
adult,M610,VISl,M610_s034_VISl.tif,3967307,1280991.1702190475,2870400,1402800
adult,M610,VISl,M610_s036_VISl.tif,3171813,996746.1211081047,2584000,1033600
adult,M610,VISl,M610_s037_VISl.tif,5503155,1777951.0733949337,2366660,1056080
adult,M610,VISl,M610_s038_VISl.tif,6441821,2076348.1306677468,3140060,1559800
adult,M610,VISl,M610_s039_VISl.tif,2329898,769927.7068392546,2371500,984512
adult,M610,VISl,M610_s040_VISl.tif,4129248,1366898.7302466559,2980800,1602400
adult,M610,VISl,M610_s041_VISl.tif,14567499,4924256.906237572,2958480,1544900
adult,M610,VISl,M610_s042_VISl.tif,17216146,5758450.691708124,2903160,1420740
adult,M610,VISl,M610_s043_VISl.tif,3988881,1339368.1157642927,2046240,1004420
adult,M610,VISl,M610_s044_VISl.tif,13457645,4357574.186605765,3215160,1667440
adult,M610,VISl,M610_s045_VISl.tif,66603233,21809630.938060723,2995200,1630800
adult,M610,VISl,M610_s047_VISl.tif,54483106,18015784.185366806,2679600,1398000
adult,M610,VISl,M610_s048_VISl.tif,85116049,27346506.144489534,3312400,1660800
adult,M610,VISl,M610_s050_VISl.tif,20618083,6441479.332789195,2654400,724400
adult,M610,VISl,M610_s051_VISl.tif,50269180,16003148.701892875,3060000,1518400
adult,M610,VISl,M610_s052_VISl.tif,96992852,32268250.523748677,3521760,1895480
adult,M610,VISl,M610_s054_VISl.tif,54944896,18288547.845527332,1716000,604000
adult,M610,VISli,M610_s038_VISli.tif,3162675,928169.2163396322,1822860,707440
adult,M610,VISli,M610_s039_VISli.tif,2420952,705597.0900614393,1900800,799523
adult,M610,VISli,M610_s042_VISli.tif,8693779,2732847.556543575,1629580,678280
adult,M610,VISli,M610_s043_VISli.tif,943550,310042.7034498771,733980,336420
adult,M610,VISli,M610_s044_VISli.tif,7048365,2103196.7297592745,1833960,789060
adult,M610,VISli,M610_s045_VISli.tif,31739320,9636884.04665659,1954920,892860
adult,M610,VISli,M610_s046_VISli.tif,7847510,2397345.93873822,1378000,554400
adult,M610,VISli,M610_s047_VISli.tif,23088371,7116497.424258253,1568800,647600
adult,M610,VISli,M610_s048_VISli.tif,40825707,12294880.645881133,1843200,792400
adult,M610,VISli,M610_s050_VISli.tif,17747432,5537537.754830452,1624000,704400
adult,M610,VISli,M610_s051_VISli.tif,23851934,7096635.36733878,1820000,734400
adult,M610,VISli,M610_s052_VISli.tif,46475054,13879400.152264487,2098980,972020
adult,M610,VISli,M610_s054_VISli.tif,56237947,17402144.81601014,1604800,677600
adult,M610,VISli,M610_s055_VISli.tif,41913850,13284489.117183644,1557600,608000
adult,M610,VISp,M610_s015_VISp.tif,62459432,18510041.136770356,5800200,3857980
adult,M610,VISp,M610_s019_VISp.tif,91338303,26712507.666770995,5936920,3753540
adult,M610,VISp,M610_s020_VISp.tif,33821783,10677989.293176185,5878040,3736880
adult,M610,VISp,M610_s021_VISp.tif,28601658,9180609.151413022,3893400,2846300
adult,M610,VISp,M610_s022_VISp.tif,45906831,13194983.195397919,7920140,4796340
adult,M610,VISp,M610_s023_VISp.tif,43605011,12473490.129536813,6093120,4266120
adult,M610,VISp,M610_s024_VISp.tif,65104776,17386178.683723733,8946580,6338420
adult,M610,VISp,M610_s025_VISp.tif,87963685,23936743.55491173,8908240,5411520
adult,M610,VISp,M610_s026_VISp.tif,105594584,28851940.4882482,9879040,5292900
adult,M610,VISp,M610_s027_VISp.tif,128410680,32173823.99288089,11258800,5912320
adult,M610,VISp,M610_s030_VISp.tif,106570637,28878183.88312091,9953160,6083480
adult,M610,VISp,M610_s031_VISp.tif,84836971,23502608.531775445,10802500,5976042
adult,M610,VISp,M610_s032_VISp.tif,96694199,26632305.38433598,10686360,5691080
adult,M610,VISp,M610_s033_VISp.tif,82950885,21894486.618085507,8874880,5371340
adult,M610,VISp,M610_s034_VISp.tif,64622289,17337347.114064664,12840820,6359980
adult,M610,VISp,M610_s035_VISp.tif,134355010,37158970.45481559,11885280,6895860
adult,M610,VISp,M610_s036_VISp.tif,43591890,12659320.961658971,11913200,6817220
adult,M610,VISp,M610_s037_VISp.tif,41311877,12789609.629689338,9736740,5517960
adult,M610,VISp,M610_s038_VISp.tif,43084095,13160654.588493332,10953880,5226280
adult,M610,VISp,M610_s039_VISp.tif,34276871,10528361.980144903,10636920,5761980
adult,M610,VISp,M610_s040_VISp.tif,48058611,13566460.554623792,13685100,6198700
adult,M610,VISp,M610_s041_VISp.tif,48579172,14615259.328191558,10021220,5275920
adult,M610,VISp,M610_s042_VISp.tif,91202614,28982667.01355604,10908660,5184720
adult,M610,VISp,M610_s043_VISp.tif,79395827,21327510.18990296,8970360,4851900
adult,M610,VISp,M610_s044_VISp.tif,46910601,14232154.070884917,11493860,5157040
adult,M610,VISp,M610_s045_VISp.tif,214934480,64736760.16697517,9427180,4683440
adult,M610,VISp,M610_s046_VISp.tif,128966316,39779082.494911075,12286260,5483060
adult,M610,VISp,M610_s047_VISp.tif,243514526,77036219.52028176,11176460,4781520
adult,M610,VISp,M610_s048_VISp.tif,262693902,85073222.83048607,10518860,5216440
adult,M610,VISp,M610_s049_VISp.tif,306280739,92500534.01330684,10959560,4961200
adult,M610,VISp,M610_s050_VISp.tif,142078965,44219431.866818845,10543980,5115340
adult,M610,VISp,M610_s051_VISp.tif,263094249,77969568.56427187,11865240,5453800
adult,M610,VISp,M610_s052_VISp.tif,208527597,64070218.87388705,10484320,4599720
adult,M610,VISp,M610_s053_VISp.tif,325389159,97045248.11059582,15518040,6019440
adult,M610,VISp,M610_s054_VISp.tif,462628548,144680879.86229658,14346500,5224260
adult,M610,VISp,M610_s055_VISp.tif,380746029,114966402.40965302,11401020,5316500
adult,M610,VISp,M610_s056_VISp.tif,433314114,137234813.41793585,14138640,5405680
adult,M610,VISp,M610_s057_VISp.tif,506509856,159659819.015044,13659840,4884000
adult,M610,VISp,M610_s058_VISp.tif,494525481,153788442.77910957,13214880,4117480
adult,M610,VISp,M610_s059_VISp.tif,522880675,157004848.93764028,12710800,4929700
adult,M610,VISp,M610_s060_VISp.tif,533215298,167007745.22585487,12423760,3989620
adult,M610,VISp,M610_s061_VISp.tif,544193566,160531816.86047706,12683520,4197460
adult,M610,VISp,M610_s062_VISp.tif,454197756,131546902.56946592,9998440,3646800
adult,M610,VISp,M610_s064_VISp.tif,51267,23116.935031621106,400,400
adult,M610,VISpl,M610_s060_VISpl.tif,2009873,736917.5506461782,52000,26400
adult,M610,VISpl,M610_s061_VISpl.tif,22909800,8223639.409755075,796380,240940
adult,M610,VISpl,M610_s062_VISpl.tif,2776664,995072.785028305,84000,40400
adult,M610,VISpor,M610_s050_VISpor.tif,1499446,540219.566144513,201600,90400
adult,M610,VISpor,M610_s051_VISpor.tif,14397873,5043604.500407394,1022400,468000
adult,M610,VISpor,M610_s053_VISpor.tif,29338837,10121461.960672608,1747200,826400
adult,M610,VISpor,M610_s054_VISpor.tif,60320430,21449900.23425342,2308800,871200
adult,M610,VISpor,M610_s055_VISpor.tif,61483015,21202952.5255376,2706000,1088000
adult,M610,VISpor,M610_s056_VISpor.tif,134524445,47389919.586992815,5375160,2333220
adult,M610,VISpor,M610_s057_VISpor.tif,187256180,61729285.71973687,4367640,1720060
adult,M610,VISpor,M610_s058_VISpor.tif,160595634,50040641.37999679,2993120,1609720
adult,M610,VISpor,M610_s059_VISpor.tif,150621166,44338771.04566369,3460860,1812200
p12,M677,RSPagl,M677_s062_RSPagl.tif,18518106,6221478.973310044,1146800,894400
p12,M677,RSPagl,M677_s063_RSPagl.tif,31502594,9956712.972135037,1355200,1040400
p12,M677,RSPagl,M677_s072_RSPagl.tif,19562844,6306393.577206281,2279200,1430400
p12,M677,RSPagl,M677_s074_RSPagl.tif,5871330,1860228.2816381182,1888000,1291600
p12,M677,RSPagl,M677_s078_RSPagl.tif,4151014,1302521.5252557988,1050880,704440
p12,M677,RSPagl,M677_s080_RSPagl.tif,7553666,2391394.2890296006,1185600,949200
p12,M677,RSPagl,M677_s081_RSPagl.tif,7200475,2261388.5812441492,1152000,869200
p12,M677,RSPagl,M677_s082_RSPagl.tif,5457719,1748883.6041428712,976000,736400
p12,M677,RSPagl,M677_s083_RSPagl.tif,4606765,1470647.3623963182,1062600,855440
p12,M677,RSPagl,M677_s084_RSPagl.tif,7354278,2434579.6330002714,1178880,962040
p12,M677,RSPagl,M677_s086_RSPagl.tif,6951520,2232529.502551762,1340000,920000
p12,M677,RSPagl,M677_s087_RSPagl.tif,4903119,1596248.920968896,1100800,787600
p12,M677,RSPagl,M677_s091_RSPagl.tif,6591162,2111116.6281065033,1289400,874280
p12,M677,RSPagl,M677_s093_RSPagl.tif,3272504,1095485.814401831,802400,550000
p12,M677,RSPagl,M677_s094_RSPagl.tif,11284747,3802130.655696585,1268800,836800
p12,M677,RSPagl,M677_s095_RSPagl.tif,1871693,619625.5940138941,1081080,600320
p12,M677,RSPagl,M677_s098_RSPagl.tif,1270858,428001.3123252313,1687760,639400
p12,M677,RSPd,M677_s080_RSPd.tif,14910792,4985951.826542837,2742740,1766240
p12,M677,RSPd,M677_s081_RSPd.tif,15284016,5072726.461907658,2540580,1637720
p12,M677,RSPd,M677_s084_RSPd.tif,11434841,3929384.376556561,2391200,1481600
p12,M677,RSPd,M677_s087_RSPd.tif,16590910,5416258.011406223,3465600,2040800
p12,M677,RSPd,M677_s090_RSPd.tif,7565800,2500756.4991292856,3129360,1704460
p12,M677,RSPd,M677_s091_RSPd.tif,12854912,4270357.524194278,2881440,1619900
p12,M677,RSPd,M677_s095_RSPd.tif,4113742,1371950.8660466347,2267100,1312800
p12,M677,RSPd,M677_s096_RSPd.tif,3127760,1052049.1591050702,3109400,1602300
p12,M677,RSPv,M677_s087_RSPv.tif,34584024,11533974.047117364,6585600,4361600
p12,M677,RSPv,M677_s088_RSPv.tif,17449551,6037840.659493673,4750000,2204400
p12,M677,RSPv,M677_s091_RSPv.tif,34908817,11290543.236161938,6763520,4292640
p12,M677,RSPv,M677_s094_RSPv.tif,33846007,11033313.330715343,6611760,3583120
p12,M677,VISa,M677_s075_VISa.tif,10641584,3508954.2219701447,3336800,2044000
p12,M677,VISa,M677_s078_VISa.tif,14128618,4731229.778615005,3806440,2246400
p12,M677,VISa,M677_s079_VISa.tif,9615959,3370324.9130685213,1188180,601100
p12,M677,VISal,M677_s085_VISal.tif,6910950,2143804.704478346,1579200,752400
p12,M677,VISal,M677_s086_VISal.tif,6253115,2016545.4046423463,2089800,1052580
p12,M677,VISal,M677_s087_VISal.tif,8786993,2923186.544729766,2816000,1420800
p12,M677,VISal,M677_s088_VISal.tif,11638738,3900835.488768698,3017600,1538800
p12,M677,VISal,M677_s089_VISal.tif,12677466,4270853.22566691,3453200,1799200
p12,M677,VISal,M677_s090_VISal.tif,9495357,3188132.1008501803,3918200,1950980
p12,M677,VISal,M677_s091_VISal.tif,17014239,5581234.080066432,3765440,1805740
p12,M677,VISal,M677_s092_VISal.tif,10015384,3374891.8448531628,3326400,1915200
p12,M677,VISal,M677_s093_VISal.tif,12883294,4289666.357787095,3616659,2080480
p12,M677,VISam,M677_s077_VISam.tif,10109366,3274498.6479277085,2006400,834400
p12,M677,VISam,M677_s080_VISam.tif,13107291,4350648.429356994,2462400,1674000
p12,M677,VISam,M677_s081_VISam.tif,10175562,3239445.4558072453,1652000,1199200
p12,M677,VISam,M677_s082_VISam.tif,4668301,1511669.5508649363,1057320,626820
p12,M677,VISam,M677_s083_VISam.tif,6293871,2002457.6087716697,1489200,1165600
p12,M677,VISam,M677_s084_VISam.tif,7453463,2404985.263814095,1324800,1018000
p12,M677,VISam,M677_s086_VISam.tif,5699904,1775737.9113999978,1334800,780000
p12,M677,VISam,M677_s087_VISam.tif,2678979,811328.638657644,569840,442280
p12,M677,VISl,M677_s093_VISl.tif,2162557,757719.7593673774,867300,414680
p12,M677,VISl,M677_s094_VISl.tif,20823744,6725415.452450924,2875600,1427600
p12,M677,VISl,M677_s095_VISl.tif,3721469,1181432.4951809112,2494320,1215640
p12,M677,VISl,M677_s096_VISl.tif,3026623,963027.1426822855,2958560,1509120
p12,M677,VISl,M677_s101_VISl.tif,2161841,680627.1908099266,2128000,949600
p12,M677,VISli,M677_s094_VISli.tif,8535365,2566636.8484633043,1894400,701200
p12,M677,VISli,M677_s095_VISli.tif,1819464,540946.8297070562,1665280,602760
p12,M677,VISli,M677_s096_VISli.tif,1337777,412200.1712917158,1823740,668260
p12,M677,VISli,M677_s097_VISli.tif,1659017,530429.6871234464,2249600,824400
p12,M677,VISli,M677_s098_VISli.tif,2738028,891350.8013095623,2449200,978140
p12,M677,VISli,M677_s099_VISli.tif,1117674,363420.95620843064,1876000,542400
p12,M677,VISp,M677_s082_VISp.tif,41960614,12091473.083058177,7878480,4715460
p12,M677,VISp,M677_s083_VISp.tif,26682886,8328838.64236222,6885441,4783860
p12,M677,VISp,M677_s084_VISp.tif,51090613,15484488.939334018,7259840,4763180
p12,M677,VISp,M677_s085_VISp.tif,59892198,17952642.179856636,8702742,6754131
p12,M677,VISp,M677_s086_VISp.tif,51253184,15359100.847268688,8285940,5815460
p12,M677,VISp,M677_s087_VISp.tif,30122119,9308683.285683835,7344960,5089840
p12,M677,VISp,M677_s088_VISp.tif,83104552,24970085.510390934,9324840,6090360
p12,M677,VISp,M677_s089_VISp.tif,14231313,4717734.164616264,3494100,2073160
p12,M677,VISp,M677_s090_VISp.tif,15907415,5064971.505156472,5346640,3396080
p12,M677,VISp,M677_s091_VISp.tif,47408712,14586177.025727654,8251320,5268660
p12,M677,VISp,M677_s092_VISp.tif,28869594,8829819.873128036,8942920,5542760
p12,M677,VISp,M677_s093_VISp.tif,30875592,10113115.73999575,7483840,4375360
p12,M677,VISp,M677_s094_VISp.tif,91609637,27449329.338945374,8140520,4979000
p12,M677,VISp,M677_s095_VISp.tif,11685030,3662137.2457974837,4773000,3286080
p12,M677,VISp,M677_s096_VISp.tif,13116770,4241753.931538951,6974100,5021460
p12,M677,VISp,M677_s097_VISp.tif,23665795,7644262.734785281,11061640,6506580
p12,M677,VISp,M677_s098_VISp.tif,32802810,10206381.481923478,9414920,6358940
p12,M677,VISp,M677_s099_VISp.tif,29190402,9167583.623437306,10322580,5655100
p12,M677,VISp,M677_s100_VISp.tif,32167790,9366098.10942938,10844780,5968420
p12,M677,VISp,M677_s101_VISp.tif,25790000,8203584.264911367,14415680,6959460
p12,M677,VISpm,M677_s090_VISpm.tif,9081393,3075759.648340197,2456800,2026400
p12,M677,VISpm,M677_s091_VISpm.tif,10164386,3215094.2913664063,1672800,1281600
p12,M677,VISpm,M677_s092_VISpm.tif,4065846,1326678.240215522,1171940,824940
p12,M677,VISpm,M677_s093_VISpm.tif,6913611,2337780.6470656414,1795380,1063980
p12,M677,VISrl,M677_s077_VISrl.tif,8329976,2761110.994423091,2161500,585580
p12,M677,VISrl,M677_s083_VISrl.tif,5528069,1743174.0443741754,2157861,920481
p12,M677,VISrl,M677_s084_VISrl.tif,17463782,5828086.548625089,3532740,1993180
p12,M677,VISrl,M677_s085_VISrl.tif,8130543,2518536.3125055735,1836000,884800
p12,M677,VISrl,M677_s086_VISrl.tif,3336207,1125628.9224838808,1440000,504000
p12,M677,VISrl,M677_s087_VISrl.tif,5472485,1712061.8257606206,2020820,873060
p12,M677,VISrl,M677_s088_VISrl.tif,10662833,3396409.498438578,2031960,1059460
p12,M677,VISrl,M677_s090_VISrl.tif,2019551,670287.1679723756,1247920,395060
p12,M678,RSPagl,M678_s066_RSPagl.tif,4982158,1547967.7813937794,1260000,975600
p12,M678,RSPagl,M678_s070_RSPagl.tif,7525646,2393765.800270963,1584000,1124400
p12,M678,RSPagl,M678_s072_RSPagl.tif,7728319,2520297.1377212848,1674000,1058400
p12,M678,RSPagl,M678_s076_RSPagl.tif,5997668,1934366.6847197413,2111200,932400
p12,M678,RSPd,M678_s061_RSPd.tif,13010911,4307185.154416761,3230000,2010800
p12,M678,RSPd,M678_s070_RSPd.tif,13537676,4507161.575233497,3655740,2056900
p12,M678,RSPd,M678_s071_RSPd.tif,21371949,7004343.750161309,3205780,1798200
p12,M678,RSPd,M678_s072_RSPd.tif,15220709,5145125.132267657,3765540,1908400
p12,M678,RSPd,M678_s076_RSPd.tif,12810601,4294206.8812824935,3877900,1845540
p12,M678,RSPv,M678_s070_RSPv.tif,30464696,9975917.385632664,7726859,5141059
p12,M678,RSPv,M678_s071_RSPv.tif,38686890,12643011.716531288,7364659,5179939
p12,M678,VISa,M678_s057_VISa.tif,14017979,4475513.238337822,2784000,2017200
p12,M678,VISa,M678_s060_VISa.tif,18195842,5987886.127525951,3457800,2214820
p12,M678,VISa,M678_s061_VISa.tif,22166965,7257997.868159583,4955520,3446460
p12,M678,VISal,M678_s068_VISal.tif,11807021,3768467.778913473,2605860,1064400
p12,M678,VISal,M678_s070_VISal.tif,10421017,3261313.5661861193,3073920,1565220
p12,M678,VISal,M678_s071_VISal.tif,17591369,5663595.004102036,3967200,2099200
p12,M678,VISal,M678_s072_VISal.tif,11728786,3811524.5447606454,3598620,1809320
p12,M678,VISal,M678_s074_VISal.tif,7731962,2439280.262709234,3482660,1593980
p12,M678,VISal,M678_s075_VISal.tif,3363807,1062242.8007846482,2206800,812800
p12,M678,VISal,M678_s076_VISal.tif,4117602,1399662.3727328903,1022400,523200
p12,M678,VISam,M678_s059_VISam.tif,8277627,2732080.8759481134,1033600,458800
p12,M678,VISam,M678_s062_VISam.tif,23095382,7443955.036880099,3565980,2484660
p12,M678,VISam,M678_s063_VISam.tif,16564121,5534702.247309192,3201060,2252880
p12,M678,VISam,M678_s064_VISam.tif,8254214,2715290.6212575943,2546000,1836400
p12,M678,VISam,M678_s065_VISam.tif,17737108,6056952.875743829,3455140,2720020
p12,M678,VISam,M678_s066_VISam.tif,13025325,4417179.034414408,3410400,2599600
p12,M678,VISam,M678_s067_VISam.tif,10597693,3584369.1419874527,2159340,1429620
p12,M678,VISam,M678_s068_VISam.tif,14371677,4422068.912465507,1634000,1312400
p12,M678,VISl,M678_s076_VISl.tif,3346172,1136533.1243873013,2158920,589780
p12,M678,VISl,M678_s077_VISl.tif,4741638,1575761.7993444966,3883981,2011958
p12,M678,VISl,M678_s078_VISl.tif,937728,321478.94703776983,1728000,390400
p12,M678,VISl,M678_s080_VISl.tif,406741,158328.02747700998,1798800,197780
p12,M678,VISl,M678_s083_VISl.tif,1647693,529631.8888373801,1763200,559200
p12,M678,VISl,M678_s084_VISl.tif,3161390,997465.8175862539,3220082,1584921
p12,M678,VISli,M678_s076_VISli.tif,1460236,482018.03977949463,747320,314420
p12,M678,VISli,M678_s077_VISli.tif,1631298,497733.83188280865,2441201,858941
p12,M678,VISli,M678_s078_VISli.tif,1738934,511710.37452840933,1788800,716000
p12,M678,VISli,M678_s079_VISli.tif,2357,1053.6926681861262,7920,1180
p12,M678,VISli,M678_s080_VISli.tif,1774360,530988.0717802885,2272000,846000
p12,M678,VISli,M678_s082_VISli.tif,1476407,457079.1741794955,1830279,740519
p12,M678,VISli,M678_s083_VISli.tif,2394016,718153.6747536365,1894400,821200
p12,M678,VISli,M678_s084_VISli.tif,1721092,529666.9321853472,2013161,882560
p12,M678,VISli,M678_s085_VISli.tif,26287,10132.713086704247,1249740,13200
p12,M678,VISli,M678_s086_VISli.tif,1503766,501658.95514139807,2462499,557060
p12,M678,VISp,M678_s064_VISp.tif,11059339,3514874.6169093032,3345900,2404620
p12,M678,VISp,M678_s065_VISp.tif,7124406,2296071.3966309987,1625820,1037960
p12,M678,VISp,M678_s066_VISp.tif,5831600,1910660.5464158668,1984080,1129180
p12,M678,VISp,M678_s067_VISp.tif,9491070,3098525.8018086795,2160000,1420000
p12,M678,VISp,M678_s068_VISp.tif,22296472,7386453.266821417,3008000,2094800
p12,M678,VISp,M678_s069_VISp.tif,5653755,1893778.1427748865,3835200,2718800
p12,M678,VISp,M678_s070_VISp.tif,21274064,7158045.103738527,4754160,3089580
p12,M678,VISp,M678_s071_VISp.tif,46062379,14798855.622942224,7363440,4922080
p12,M678,VISp,M678_s072_VISp.tif,41885113,12883984.69054288,9878880,6504880
p12,M678,VISp,M678_s074_VISp.tif,36277321,11412890.596705185,11251040,7168500
p12,M678,VISp,M678_s075_VISp.tif,28546682,8624674.42369152,12123720,6765580
p12,M678,VISp,M678_s076_VISp.tif,35767783,11359975.721339803,10968678,6367020
p12,M678,VISp,M678_s077_VISp.tif,13305231,4836922.935646691,9090741,5725986
p12,M678,VISp,M678_s078_VISp.tif,19078744,6036004.124026292,13104520,7301520
p12,M678,VISp,M678_s079_VISp.tif,31422865,10146829.044606984,21481716,10130938
p12,M678,VISp,M678_s080_VISp.tif,36633606,11372581.233510401,16633300,8530840
p12,M678,VISp,M678_s082_VISp.tif,35721609,9964989.07573073,16750317,7779100
p12,M678,VISp,M678_s083_VISp.tif,32835429,9705032.933348488,15002240,7458820
p12,M678,VISp,M678_s084_VISp.tif,17709394,5701730.423744361,12872903,5989401
p12,M678,VISp,M678_s085_VISp.tif,20774981,6416507.322101637,23015024,9261382
