age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,zscore,8,0.9994453349932607,0.9988909776397912,4.2643380721537356e-10,Pearson
p12,zscore,8,-0.09049782210907045,0.008189855806484962,0.8312407624276277,Pearson
p20,zscore,7,0.9999999999999998,0.9999999999999996,1.411088991461081e-39,Pearson
