age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,none,8,0.09059008398512705,0.008206563316432373,0.8310705962159228,Pearson
p12,none,8,0.5579652752900914,0.3113252484295475,0.1506709947686954,Pearson
p20,none,8,0.8863738356625321,0.7856585765471096,0.0033620977754573655,Pearson
adult,none,8,-0.05469569412645546,0.0029916189559747743,0.8976499257891024,Pearson
