age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,log,8,0.6091221465825414,0.371029789457323,0.10895393522614857,Pearson
p12,log,8,0.5328682075067604,0.2839485265714679,0.17389474884595496,Pearson
p20,log,7,-0.3673459220198284,0.13494302642459785,0.41758521897676304,Pearson
