age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,robust,8,0.3659625273557,0.13392857142857148,0.3726247270244952,Spearman
p12,robust,8,0.22360679774997896,0.049999999999999996,0.5945030477052726,Spearman
p20,robust,7,0.6756639246921762,0.4565217391304347,0.09571714697092193,Spearman
