age,identifier,region,image_filename,raw_intensity_sum,masked_gauss_intensity_sum,total_image_pixels,tissue_area_pixels
p12,M705,RSPagl,M705_s064_RSPagl.tif,12859176,266431.90175775735,780800,541200
p12,M705,RSPagl,M705_s065_RSPagl.tif,6464114,250080.019023479,761600,521600
p12,M705,RSPagl,M705_s066_RSPagl.tif,10306684,451125.3866032674,1240620,690180
p12,M705,RSPagl,M705_s067_RSPagl.tif,13434974,459336.76235488453,1458000,787600
p12,M705,RSPagl,M705_s068_RSPagl.tif,20131139,567406.449023137,1661220,863480
p12,M705,RSPagl,M705_s069_RSPagl.tif,10869412,487239.1629045521,1526460,749340
p12,M705,RSPagl,M705_s070_RSPagl.tif,7723009,297551.31595088897,1705240,645160
p12,M705,RSPagl,M705_s071_RSPagl.tif,9603614,214210.95568765386,2044140,717360
p12,M705,RSPagl,M705_s072_RSPagl.tif,19013930,611001.7075251435,1509840,659240
p12,M705,RSPagl,M705_s073_RSPagl.tif,10411657,222100.90903924624,1938060,780080
p12,M705,RSPagl,M705_s074_RSPagl.tif,18565306,513948.318693605,3475360,941740
p12,M705,RSPagl,M705_s075_RSPagl.tif,10040545,219181.52753561264,2669080,827880
p12,M705,RSPagl,M705_s076_RSPagl.tif,9756549,218257.4558894126,921600,612000
p12,M705,RSPagl,M705_s077_RSPagl.tif,11760341,493553.0273645221,4178160,691900
p12,M705,RSPagl,M705_s078_RSPagl.tif,10849506,415329.86956211046,4495000,787020
p12,M705,RSPagl,M705_s079_RSPagl.tif,4991455,85622.09505460312,3847500,440760
p12,M705,RSPd,M705_s032_RSPd.tif,2941416,327239.13321604335,486000,75200
p12,M705,RSPd,M705_s033_RSPd.tif,71827021,1941810.6137720377,1646400,922400
p12,M705,RSPd,M705_s034_RSPd.tif,48123612,1256207.661193198,2692800,1316400
p12,M705,RSPd,M705_s035_RSPd.tif,42195434,1146060.5459034608,2680000,1449200
p12,M705,RSPd,M705_s036_RSPd.tif,63968820,2634311.163681931,2856000,1435600
p12,M705,RSPd,M705_s037_RSPd.tif,59706014,1209950.0034333328,2956800,1639200
p12,M705,RSPd,M705_s038_RSPd.tif,34051471,752341.8731092212,1824000,1095200
p12,M705,RSPd,M705_s039_RSPd.tif,54110507,1557274.338955399,2318400,1326800
p12,M705,RSPd,M705_s040_RSPd.tif,72458008,2636921.2008298435,2085600,1229200
p12,M705,RSPd,M705_s041_RSPd.tif,74965071,2060423.4921732207,2304800,1376400
p12,M705,RSPd,M705_s042_RSPd.tif,65112388,2272278.001466823,2436000,1396800
p12,M705,RSPd,M705_s043_RSPd.tif,18402216,490023.20127294085,1980000,1191600
p12,M705,RSPd,M705_s044_RSPd.tif,45819894,1161220.0547932663,2101600,1228400
p12,M705,RSPd,M705_s045_RSPd.tif,35030094,766762.3701526234,1849600,1171600
p12,M705,RSPd,M705_s046_RSPd.tif,28936603,737574.8437372007,2338400,1352400
p12,M705,RSPd,M705_s047_RSPd.tif,31260020,595959.9908439857,1822400,1129200
p12,M705,RSPd,M705_s048_RSPd.tif,5711783,157244.77367866176,2433200,1537200
p12,M705,RSPd,M705_s049_RSPd.tif,17853228,393542.2173158547,2511600,1474800
p12,M705,RSPd,M705_s050_RSPd.tif,17395773,437430.36490054464,1591200,975200
p12,M705,RSPd,M705_s051_RSPd.tif,22643852,630828.3983725737,2121600,1103200
p12,M705,RSPd,M705_s052_RSPd.tif,61543292,1621701.6303849695,2121600,1231600
p12,M705,RSPd,M705_s053_RSPd.tif,28774727,711527.5450810449,2152800,1276400
p12,M705,RSPd,M705_s054_RSPd.tif,20021194,557884.3160510447,2133060,1336540
p12,M705,RSPd,M705_s055_RSPd.tif,24224916,884786.6400646963,2102400,1282000
p12,M705,RSPd,M705_s056_RSPd.tif,66601571,1632590.4400420226,2318400,1310800
p12,M705,RSPd,M705_s058_RSPd.tif,17667681,557372.5768455922,2042400,1266400
p12,M705,RSPd,M705_s059_RSPd.tif,20479808,895049.9228941224,2101600,1301200
p12,M705,RSPd,M705_s060_RSPd.tif,27758578,1028928.2027541831,1848000,1101600
p12,M705,RSPd,M705_s061_RSPd.tif,20497574,1267679.5234549528,2334240,1351560
p12,M705,RSPd,M705_s062_RSPd.tif,31748971,1913002.6616032585,2523200,1431600
p12,M705,RSPd,M705_s063_RSPd.tif,19410060,1684018.694010076,2277660,1322480
p12,M705,RSPd,M705_s064_RSPd.tif,36054564,1323040.7912989699,2028000,1051200
p12,M705,RSPd,M705_s065_RSPd.tif,15171901,711049.6437868482,2624400,1140400
p12,M705,RSPd,M705_s066_RSPd.tif,20452224,1157004.2621696647,2648220,1117820
p12,M705,RSPd,M705_s067_RSPd.tif,27741642,1825441.9052440878,3280000,1225200
p12,M705,RSPd,M705_s068_RSPd.tif,44129823,1776259.4013128753,3735600,1220380
p12,M705,RSPd,M705_s069_RSPd.tif,26989118,2065651.5517687832,3789360,1168280
p12,M705,RSPd,M705_s070_RSPd.tif,13567593,1193735.610111322,3455880,864760
p12,M705,RSPd,M705_s071_RSPd.tif,18694166,1190559.18986445,4599540,1073960
p12,M705,RSPd,M705_s072_RSPd.tif,40337483,1757119.737430412,3825840,1118920
p12,M705,RSPd,M705_s073_RSPd.tif,23647693,1670454.619667509,4532520,1340580
p12,M705,RSPd,M705_s074_RSPd.tif,36832743,1263573.044853544,6853920,1588320
p12,M705,RSPd,M705_s075_RSPd.tif,20880971,631342.2377332061,6756120,1538400
p12,M705,RSPd,M705_s076_RSPd.tif,24835336,1136970.7549458633,2358400,1131600
p12,M705,RSPd,M705_s077_RSPd.tif,29425003,941113.642259213,6628640,1501720
p12,M705,RSPd,M705_s078_RSPd.tif,19003279,685698.423906268,5968360,1418380
p12,M705,RSPd,M705_s079_RSPd.tif,22703634,504433.6581196687,5855520,2003080
p12,M705,RSPv,M705_s032_RSPv.tif,4426253,647428.0103577672,256000,104800
p12,M705,RSPv,M705_s033_RSPv.tif,73198940,2701343.8171912753,1470000,1048000
p12,M705,RSPv,M705_s034_RSPv.tif,59423924,2307778.8030129136,2366400,1620000
p12,M705,RSPv,M705_s035_RSPv.tif,42411405,2317272.217947011,2336400,1540800
p12,M705,RSPv,M705_s036_RSPv.tif,61866508,2258349.582567913,2704000,1633200
p12,M705,RSPv,M705_s037_RSPv.tif,56295627,965085.7499366591,2632000,1525600
p12,M705,RSPv,M705_s038_RSPv.tif,35592101,952555.210171607,1562400,990000
p12,M705,RSPv,M705_s039_RSPv.tif,52672304,2064944.9989636743,1746000,1111200
p12,M705,RSPv,M705_s040_RSPv.tif,53538089,2216665.109422814,1836000,1084000
p12,M705,RSPv,M705_s041_RSPv.tif,69264549,2660063.2892251415,1917600,1217600
p12,M705,RSPv,M705_s042_RSPv.tif,80020714,2029022.8949397232,1840000,1210400
p12,M705,RSPv,M705_s043_RSPv.tif,19533220,756735.6585966746,1823200,1114000
p12,M705,RSPv,M705_s044_RSPv.tif,41972942,1298607.5518388604,1878800,1103200
p12,M705,RSPv,M705_s045_RSPv.tif,38236965,1346160.554396738,1817200,1094000
p12,M705,RSPv,M705_s046_RSPv.tif,30200988,647082.0575954048,2136000,1302800
p12,M705,RSPv,M705_s047_RSPv.tif,37885848,1206101.9794896685,1926400,1115600
p12,M705,RSPv,M705_s048_RSPv.tif,4678021,131799.1641039721,2366800,1487200
p12,M705,RSPv,M705_s049_RSPv.tif,21662622,651850.1673571552,2562000,1593600
p12,M705,RSPv,M705_s051_RSPv.tif,22665654,759418.8757810747,1760000,1130800
p12,M705,RSPv,M705_s052_RSPv.tif,62608031,2367948.774546488,2430400,1573600
p12,M705,RSPv,M705_s053_RSPv.tif,47660747,1890184.7886771958,3146000,1897200
p12,M705,RSPv,M705_s054_RSPv.tif,33330977,1048026.4195466373,3623280,2211860
p12,M705,RSPv,M705_s055_RSPv.tif,58714477,1818677.6610678586,3830400,2450000
p12,M705,RSPv,M705_s056_RSPv.tif,62588190,1463698.6793522558,3510800,2210000
p12,M705,RSPv,M705_s058_RSPv.tif,40614111,1331180.1623685334,4029600,2730800
p12,M705,RSPv,M705_s059_RSPv.tif,46657994,1572604.558619427,4373600,3167200
p12,M705,RSPv,M705_s060_RSPv.tif,48415604,2271328.067876743,4118400,2723600
p12,M705,RSPv,M705_s061_RSPv.tif,57054570,1956590.635961813,5442720,3606720
p12,M705,RSPv,M705_s062_RSPv.tif,56769806,1758273.4572266438,5491080,3225500
p12,M705,RSPv,M705_s063_RSPv.tif,34424488,1123961.3309313874,5095240,2851020
p12,M705,RSPv,M705_s064_RSPv.tif,52610819,1506127.9748392943,4746000,2321200
p12,M705,RSPv,M705_s065_RSPv.tif,30254393,1276237.1560575417,6204000,2626400
p12,M705,RSPv,M705_s066_RSPv.tif,41241604,1864754.9176657572,5261160,2342160
p12,M705,RSPv,M705_s067_RSPv.tif,47230241,2162953.519400638,5443200,2458800
p12,M705,RSPv,M705_s068_RSPv.tif,52847283,2240711.5437735566,5826600,2265600
p12,M705,RSPv,M705_s069_RSPv.tif,40483466,2298803.3958354876,5526160,2207120
p12,M705,RSPv,M705_s070_RSPv.tif,22151576,1511135.5614054177,4488040,1524840
p12,M705,RSPv,M705_s071_RSPv.tif,29760410,2067906.5554476248,5129580,1634700
p12,M705,RSPv,M705_s072_RSPv.tif,37229177,1263370.364283995,4205960,1288220
p12,M705,RSPv,M705_s073_RSPv.tif,19025652,812505.5381879592,4699200,1217240
p12,M705,RSPv,M705_s074_RSPv.tif,39063381,1565291.8368865666,6185520,1371460
p12,M705,RSPv,M705_s075_RSPv.tif,11490427,491712.84356991184,5278840,841160
p12,M705,RSPv,M705_s076_RSPv.tif,44710179,1497101.3703247146,5443200,2513200
p12,M705,RSPv,M705_s077_RSPv.tif,12060782,422755.12749464234,4194000,692760
p12,M705,RSPv,M705_s078_RSPv.tif,6712655,238192.49502664377,3775800,443840
p12,M705,RSPv,M705_s079_RSPv.tif,2157761,39595.63925821602,547600,181600
p12,M705,VISa,M705_s037_VISa.tif,824550,26224.142390669316,32000,17200
p12,M705,VISa,M705_s038_VISa.tif,9449503,173648.17646386128,842800,340000
p12,M705,VISa,M705_s039_VISa.tif,65397579,1070810.7827802033,3846520,1723800
p12,M705,VISa,M705_s040_VISa.tif,146598557,2443714.338117691,4957200,3132800
p12,M705,VISa,M705_s041_VISa.tif,180815305,3152428.969689385,5723200,3591200
p12,M705,VISa,M705_s042_VISa.tif,138294784,3444954.945651188,5639200,2965200
p12,M705,VISa,M705_s043_VISa.tif,41494668,965743.6947123382,5197260,2909000
p12,M705,VISa,M705_s044_VISa.tif,68676085,1329067.3528497021,4056620,2323920
p12,M705,VISa,M705_s045_VISa.tif,49286958,823559.0850446956,4298880,2353440
p12,M705,VISa,M705_s046_VISa.tif,32400541,627263.2490768991,3542400,1968400
p12,M705,VISa,M705_s047_VISa.tif,39991942,1339900.281198933,3018400,1808400
p12,M705,VISa,M705_s048_VISa.tif,58677598,1862668.1970293974,3294400,1736120
p12,M705,VISa,M705_s049_VISa.tif,29867427,515117.80112038116,2905620,1465460
p12,M705,VISa,M705_s050_VISa.tif,19345495,393952.21421388263,2268000,1072000
p12,M705,VISa,M705_s051_VISa.tif,13854717,248737.68735973077,1203600,565200
p12,M705,VISa,M705_s052_VISa.tif,1836158,32219.598448782348,358800,114800
p12,M705,VISal,M705_s053_VISal.tif,56791,2140.8514590443215,8000,2400
p12,M705,VISal,M705_s054_VISal.tif,86815,1456.3664647602416,322000,6000
p12,M705,VISal,M705_s055_VISal.tif,17597676,347178.6653836805,1536360,689300
p12,M705,VISal,M705_s056_VISal.tif,20571613,439287.0088055538,2130000,1028400
p12,M705,VISal,M705_s058_VISal.tif,14560100,405569.5965556348,2220000,1113600
p12,M705,VISal,M705_s059_VISal.tif,19080079,438321.04921647004,2277600,1182400
p12,M705,VISal,M705_s060_VISal.tif,21721627,779660.5076448193,3166200,1689760
p12,M705,VISal,M705_s061_VISal.tif,26437288,584753.8685645178,3725960,2028280
p12,M705,VISal,M705_s062_VISal.tif,58557590,1216882.4410796675,3876480,2119620
p12,M705,VISal,M705_s063_VISal.tif,17205278,340138.49901381735,2714060,1439000
p12,M705,VISal,M705_s064_VISal.tif,5744465,98081.56000987565,688000,354800
p12,M705,VISal,M705_s076_VISal.tif,1760624,81406.71318571233,144400,44000
p12,M705,VISam,M705_s041_VISam.tif,11135610,196843.51235121925,568400,194800
p12,M705,VISam,M705_s042_VISam.tif,30246811,1059561.2554624204,1920000,672400
p12,M705,VISam,M705_s043_VISam.tif,10258931,197594.49538818127,1588980,758000
p12,M705,VISam,M705_s044_VISam.tif,32117999,688703.0470930666,1680000,900000
p12,M705,VISam,M705_s045_VISam.tif,20592348,335938.25740602205,1496160,921580
p12,M705,VISam,M705_s046_VISam.tif,16306289,336247.0544878543,1767460,981120
p12,M705,VISam,M705_s047_VISam.tif,23964780,571147.3955820173,1688400,1052400
p12,M705,VISam,M705_s048_VISam.tif,75763298,3370850.3152332865,2673680,1545280
p12,M705,VISam,M705_s049_VISam.tif,25944811,784958.4964376283,3091200,1697600
p12,M705,VISam,M705_s050_VISam.tif,28693191,1132857.0602416506,2588040,1514080
p12,M705,VISam,M705_s051_VISam.tif,44517241,1292044.5113899363,3294400,1972600
p12,M705,VISam,M705_s052_VISam.tif,62005842,1575455.6486933508,3091200,2108800
p12,M705,VISam,M705_s053_VISam.tif,31522686,1230748.818423116,2818800,1812800
p12,M705,VISam,M705_s054_VISam.tif,27935839,1505128.4210049997,2054000,1430400
p12,M705,VISam,M705_s055_VISam.tif,21954241,1236192.158588875,1569260,1136200
p12,M705,VISam,M705_s056_VISam.tif,13124257,771135.6196753972,880740,620200
p12,M705,VISam,M705_s058_VISam.tif,4905384,218489.92394804815,730000,358000
p12,M705,VISam,M705_s059_VISam.tif,1690122,55632.1043629151,428800,116000
p12,M705,VISl,M705_s062_VISl.tif,2309883,57669.14583275186,278400,125200
p12,M705,VISl,M705_s063_VISl.tif,10320866,304948.435929203,1938000,945200
p12,M705,VISl,M705_s064_VISl.tif,22550210,590959.4218758888,2720000,1476400
p12,M705,VISl,M705_s065_VISl.tif,25062757,890770.5030709689,3468000,1783200
p12,M705,VISl,M705_s066_VISl.tif,21143645,833492.2727166639,2955120,1486760
p12,M705,VISl,M705_s067_VISl.tif,24895343,937036.0350635694,3130400,1569200
p12,M705,VISl,M705_s068_VISl.tif,22594083,763510.9475318745,2390880,1316920
p12,M705,VISl,M705_s069_VISl.tif,22523268,693012.1985863192,2983760,1732660
p12,M705,VISl,M705_s070_VISl.tif,19013552,930245.4435458482,3107520,1597240
p12,M705,VISl,M705_s071_VISl.tif,21763919,986839.4718790889,2522520,1278880
p12,M705,VISl,M705_s072_VISl.tif,35464385,1199548.1028553632,2531840,1518920
p12,M705,VISl,M705_s073_VISl.tif,17524887,539960.9291384509,2436120,1222380
p12,M705,VISl,M705_s074_VISl.tif,16935646,508263.419766104,2153200,993980
p12,M705,VISl,M705_s075_VISl.tif,23234511,636749.3508329188,2272320,1143900
p12,M705,VISl,M705_s076_VISl.tif,30860393,1269931.0585258773,2958400,1499600
p12,M705,VISl,M705_s077_VISl.tif,22191296,909523.000476136,2912760,1343420
p12,M705,VISl,M705_s078_VISl.tif,17027631,970688.3904584936,2127000,1105160
p12,M705,VISl,M705_s079_VISl.tif,16815016,1011448.3159894432,1941840,1140060
p12,M705,VISli,M705_s063_VISli.tif,229821,2554.3879909492184,83200,22800
p12,M705,VISli,M705_s064_VISli.tif,5095281,87226.84083606924,877200,367200
p12,M705,VISli,M705_s065_VISli.tif,10341298,227713.98283953764,1864400,749200
p12,M705,VISli,M705_s066_VISli.tif,9873103,220142.2060305872,1654800,668200
p12,M705,VISli,M705_s067_VISli.tif,10690740,195912.58866805854,1781200,708800
p12,M705,VISli,M705_s068_VISli.tif,9563736,247887.48730699412,1306340,633940
p12,M705,VISli,M705_s069_VISli.tif,9765970,227795.42606710433,1581080,860780
p12,M705,VISli,M705_s070_VISli.tif,9245096,343285.9941219662,1781640,802700
p12,M705,VISli,M705_s071_VISli.tif,9772489,281960.7644297573,1458060,632240
p12,M705,VISli,M705_s072_VISli.tif,12817227,355794.97899096756,1260080,820600
p12,M705,VISli,M705_s073_VISli.tif,9607114,186485.05457366837,1442320,677880
p12,M705,VISli,M705_s074_VISli.tif,9456611,206580.14225410152,1425960,557940
p12,M705,VISli,M705_s075_VISli.tif,12269706,768857.1520742732,1446360,644440
p12,M705,VISli,M705_s076_VISli.tif,10390992,192305.89974439886,1488400,596400
p12,M705,VISli,M705_s077_VISli.tif,12742866,688787.0766869396,1853680,755740
p12,M705,VISli,M705_s078_VISli.tif,9120787,581210.7847372008,1479720,667400
p12,M705,VISli,M705_s079_VISli.tif,8947340,312827.28401029995,1168880,675360
p12,M705,VISp,M705_s051_VISp.tif,15269764,459275.8205595876,756000,406800
p12,M705,VISp,M705_s052_VISp.tif,25624488,731057.2160197737,1702580,850820
p12,M705,VISp,M705_s053_VISp.tif,18697130,373386.95648865984,2307320,1179280
p12,M705,VISp,M705_s054_VISp.tif,33469267,785435.9263274022,2435160,1364160
p12,M705,VISp,M705_s055_VISp.tif,37626854,634594.9875766978,2786400,1660800
p12,M705,VISp,M705_s056_VISp.tif,52682639,1895444.5798032624,3528860,2199160
p12,M705,VISp,M705_s058_VISp.tif,51078184,1427481.9639117583,6302580,3665140
p12,M705,VISp,M705_s059_VISp.tif,101824614,3085018.2565379525,6564120,3606860
p12,M705,VISp,M705_s060_VISp.tif,78109250,3032511.9387720292,8538580,4798220
p12,M705,VISp,M705_s061_VISp.tif,64012515,1869219.616938858,9263940,5071760
p12,M705,VISp,M705_s062_VISp.tif,113576221,2041183.2366846264,8280020,4258120
p12,M705,VISp,M705_s063_VISp.tif,51919827,1096753.4177471718,9554160,4521240
p12,M705,VISp,M705_s064_VISp.tif,72238376,1443733.277830714,8407200,4255600
p12,M705,VISp,M705_s065_VISp.tif,51319063,1162296.7159648577,6913340,4026700
p12,M705,VISp,M705_s066_VISp.tif,63902908,2162569.069743577,9801420,4800080
p12,M705,VISp,M705_s067_VISp.tif,70337542,1902640.500431684,10543980,4931200
p12,M705,VISp,M705_s068_VISp.tif,85921440,2866930.323822788,10834500,4760700
p12,M705,VISp,M705_s069_VISp.tif,89375609,3225757.5575146805,13481280,5951940
p12,M705,VISp,M705_s070_VISp.tif,64882955,2590686.993885381,13106880,5798440
p12,M705,VISp,M705_s071_VISp.tif,62665589,3361237.2995149246,10741920,4675220
p12,M705,VISp,M705_s072_VISp.tif,134871860,5097057.238715241,10544380,5048300
p12,M705,VISp,M705_s073_VISp.tif,60805934,3060855.320439617,9475680,4190120
p12,M705,VISp,M705_s074_VISp.tif,74428402,3401763.7154129595,9846720,4288720
p12,M705,VISp,M705_s075_VISp.tif,69970127,3720483.506909377,10933200,4714760
p12,M705,VISp,M705_s076_VISp.tif,115249519,3285139.7370407945,9719120,5476780
p12,M705,VISp,M705_s077_VISp.tif,82802223,4598948.241200332,14471280,5581560
p12,M705,VISp,M705_s078_VISp.tif,66929065,3309724.3078990523,12206560,4890820
p12,M705,VISp,M705_s079_VISp.tif,66488652,2280128.5773404893,13751980,5774160
p12,M705,VISpm,M705_s052_VISpm.tif,2619825,45340.03820202251,162400,66000
p12,M705,VISpm,M705_s053_VISpm.tif,6719154,155846.19026224007,952000,404400
p12,M705,VISpm,M705_s054_VISpm.tif,14885068,230486.751198515,1211040,693260
p12,M705,VISpm,M705_s055_VISpm.tif,19394630,266944.6236437481,1401600,949600
p12,M705,VISpm,M705_s056_VISpm.tif,35773446,1026272.2534729883,2714400,1446000
p12,M705,VISpm,M705_s058_VISpm.tif,7779776,368212.07701045304,1094400,572000
p12,M705,VISpm,M705_s059_VISpm.tif,11927992,683060.6551581654,1632000,706800
p12,M705,VISpm,M705_s060_VISpm.tif,11797949,418997.08285175514,2353360,711140
p12,M705,VISpm,M705_s061_VISpm.tif,7159050,263432.96399488556,1092000,586000
p12,M705,VISpm,M705_s062_VISpm.tif,28532792,1166408.7702701362,1969440,1347740
p12,M705,VISpm,M705_s063_VISpm.tif,13357349,455084.78119050735,2064000,1249600
p12,M705,VISpm,M705_s064_VISpm.tif,18016139,321561.76358407614,1462800,947200
p12,M705,VISpm,M705_s065_VISpm.tif,8795655,186682.46283491526,1008000,721600
p12,M705,VISpm,M705_s066_VISpm.tif,13617149,398039.46124945383,1460000,945200
p12,M705,VISpm,M705_s067_VISpm.tif,15570578,343810.32091948285,1410000,878000
p12,M705,VISpm,M705_s068_VISpm.tif,18795181,355302.5002754709,1610020,874140
p12,M705,VISpm,M705_s069_VISpm.tif,8945710,315293.8444546669,1345600,680100
p12,M705,VISpm,M705_s070_VISpm.tif,6479116,198289.39773490254,1275280,593860
p12,M705,VISpm,M705_s071_VISpm.tif,6225256,245985.35591727166,1024800,488400
p12,M705,VISpm,M705_s072_VISpm.tif,10955789,543099.449128056,905200,380000
p12,M705,VISpm,M705_s073_VISpm.tif,5226117,85143.42656511326,768000,388000
p12,M705,VISpm,M705_s074_VISpm.tif,8376141,305928.00356636016,838800,422240
p12,M705,VISpm,M705_s075_VISpm.tif,3907692,117866.0947114098,626400,318800
p12,M705,VISpm,M705_s076_VISpm.tif,6415646,111490.6935294914,669600,385200
p12,M705,VISpm,M705_s077_VISpm.tif,11128,208.43792350447234,1600,800
p12,M705,VISpor,M705_s072_VISpor.tif,304144,6920.819119393327,76800,26000
p12,M705,VISpor,M705_s073_VISpor.tif,893703,34270.13775885412,388800,69200
p12,M705,VISpor,M705_s074_VISpor.tif,4889740,418916.0254690903,810160,297160
p12,M705,VISpor,M705_s075_VISpor.tif,11142014,674616.5657873853,1768500,667600
p12,M705,VISpor,M705_s077_VISpor.tif,20372579,1008765.9070835655,2935800,1257420
p12,M705,VISpor,M705_s078_VISpor.tif,14385180,646535.625597716,2469940,1055460
p12,M705,VISpor,M705_s079_VISpor.tif,23205721,1009850.204004668,2484720,1650560
p12,M705,VISrl,M705_s041_VISrl.tif,7244162,216835.09420731512,489600,120800
p12,M705,VISrl,M705_s042_VISrl.tif,25160476,856794.1446286595,1664400,486000
p12,M705,VISrl,M705_s043_VISrl.tif,11165433,358670.1705818686,2028000,718800
p12,M705,VISrl,M705_s044_VISrl.tif,7421968,298935.6109045613,1627020,267200
p12,M705,VISrl,M705_s045_VISrl.tif,3255673,68607.12379299176,1152000,140000
p12,M705,VISrl,M705_s046_VISrl.tif,5294677,179069.66615600127,1560000,310000
p12,M705,VISrl,M705_s047_VISrl.tif,11955218,294583.43112757435,2057160,637920
p12,M705,VISrl,M705_s048_VISrl.tif,19307641,538891.5841693683,2097600,574400
p12,M705,VISrl,M705_s049_VISrl.tif,46059378,752393.369730708,3524040,1804860
p12,M705,VISrl,M705_s050_VISrl.tif,41116014,1198308.0249461604,3795120,2082600
p12,M705,VISrl,M705_s051_VISrl.tif,42935641,715494.6752093609,2576000,1243200
p12,M705,VISrl,M705_s052_VISrl.tif,29377423,803092.7368883747,2832060,1174840
p12,M705,VISrl,M705_s053_VISrl.tif,22632151,503453.71555094706,3032020,1355580
p12,M705,VISrl,M705_s054_VISrl.tif,31571076,1056598.2802938672,3199200,1554400
p12,M705,VISrl,M705_s055_VISrl.tif,49929454,1143810.3008813867,3836100,2047680
p12,M705,VISrl,M705_s056_VISrl.tif,41713581,1092820.523869833,3607720,1857020
p12,M705,VISrl,M705_s058_VISrl.tif,16059473,819252.7994743995,2277600,1144800
p12,M705,VISrl,M705_s059_VISrl.tif,22474173,713901.2002365657,1876000,921600
p12,M705,VISrl,M705_s060_VISrl.tif,13245179,810435.7304908382,2052420,936680
p12,M705,VISrl,M705_s061_VISrl.tif,11309643,389720.50499258173,1952000,817600
p12,M711,RSPagl,M711_s030_RSPagl.tif,26016075,513109.1233294264,842400,712400
p12,M711,RSPagl,M711_s031_RSPagl.tif,19011326,305878.75773063506,1118000,945200
p12,M711,RSPagl,M711_s032_RSPagl.tif,28046993,480640.96678051376,1302400,987600
p12,M711,RSPagl,M711_s033_RSPagl.tif,34506671,704343.9333361947,1306400,997600
p12,M711,RSPagl,M711_s034_RSPagl.tif,17680119,675027.0219409472,1447600,882800
p12,M711,RSPagl,M711_s035_RSPagl.tif,16677778,415883.0334279504,1036800,824400
p12,M711,RSPagl,M711_s036_RSPagl.tif,18575146,607630.9415327114,1444800,1015600
p12,M711,RSPagl,M711_s037_RSPagl.tif,26586812,891511.1672130128,1344000,952000
p12,M711,RSPagl,M711_s038_RSPagl.tif,16855397,636467.0058504649,1322400,1023600
p12,M711,RSPagl,M711_s039_RSPagl.tif,13863007,568632.5430730244,1191700,892060
p12,M711,RSPagl,M711_s040_RSPagl.tif,15855830,512916.6655786622,1478400,896000
p12,M711,RSPagl,M711_s041_RSPagl.tif,19638324,722453.5806165899,1216000,909600
p12,M711,RSPagl,M711_s042_RSPagl.tif,16138442,626251.8829643349,1200800,890800
p12,M711,RSPagl,M711_s043_RSPagl.tif,15484186,911051.173487037,1088000,729600
p12,M711,RSPagl,M711_s044_RSPagl.tif,16884101,510478.5153590916,756000,557600
p12,M711,RSPagl,M711_s045_RSPagl.tif,15066726,909158.7057604401,1022400,672000
p12,M711,RSPagl,M711_s046_RSPagl.tif,15243896,1137081.2975139546,980000,694400
p12,M711,RSPagl,M711_s047_RSPagl.tif,16395049,442003.8273036495,1006560,750600
p12,M711,RSPagl,M711_s048_RSPagl.tif,26338481,1115606.4120608892,1652040,1190100
p12,M711,RSPagl,M711_s049_RSPagl.tif,32441812,1936740.8363755865,1462460,1130740
p12,M711,RSPagl,M711_s050_RSPagl.tif,15040485,790728.0411891212,1080400,698800
p12,M711,RSPagl,M711_s051_RSPagl.tif,13724803,770738.4788327318,868000,535600
p12,M711,RSPagl,M711_s052_RSPagl.tif,10548974,648952.5206542896,672000,470800
p12,M711,RSPagl,M711_s053_RSPagl.tif,10971470,440284.8027451355,739200,408800
p12,M711,RSPagl,M711_s054_RSPagl.tif,12319407,562368.5980788323,1361200,537200
p12,M711,RSPagl,M711_s055_RSPagl.tif,15758142,1296507.567220936,931500,600560
p12,M711,RSPagl,M711_s056_RSPagl.tif,9604950,362455.5094780406,562800,348200
p12,M711,RSPagl,M711_s057_RSPagl.tif,12492297,483132.63955806143,588000,371200
p12,M711,RSPagl,M711_s058_RSPagl.tif,5414276,146844.28912963026,324000,192000
p12,M711,RSPagl,M711_s059_RSPagl.tif,18874094,841780.9106599323,5176380,866000
p12,M711,RSPagl,M711_s064_RSPagl.tif,17698530,858208.0121505812,2296040,521680
p12,M711,RSPagl,M711_s065_RSPagl.tif,23951903,873434.147387602,4589001,841040
p12,M711,RSPagl,M711_s066_RSPagl.tif,7261100,205468.9201143261,3707739,436380
p12,M711,RSPagl,M711_s067_RSPagl.tif,7747257,215305.40873127102,1820000,330400
p12,M711,RSPagl,M711_s068_RSPagl.tif,39820194,901418.8224926614,3342640,674760
p12,M711,RSPagl,M711_s069_RSPagl.tif,23449770,838249.0969652192,3802596,416779
p12,M711,RSPd,M711_s030_RSPd.tif,47349321,1371400.8415892501,2171600,1232800
p12,M711,RSPd,M711_s031_RSPd.tif,35522256,600467.6108017208,3038800,1574000
p12,M711,RSPd,M711_s032_RSPd.tif,55378140,1063998.000237871,3110800,1541200
p12,M711,RSPd,M711_s033_RSPd.tif,45165293,953422.5694769577,2331600,1202800
p12,M711,RSPd,M711_s034_RSPd.tif,34256235,841545.9407234845,2855200,1526400
p12,M711,RSPd,M711_s035_RSPd.tif,32621206,657524.2412154161,2380000,1352800
p12,M711,RSPd,M711_s036_RSPd.tif,30187256,887107.9724777226,2959700,1556200
p12,M711,RSPd,M711_s037_RSPd.tif,68638542,2042309.2274823773,3253600,2022000
p12,M711,RSPd,M711_s038_RSPd.tif,44378451,1829940.9143652252,3203200,1927600
