age,identifier,region,image_filename,raw_intensity_sum,dist_weighted_intensity_sum,total_image_pixels,tissue_area_pixels
p12,M704,VISrl,M704_s052_VISrl.tif,32642942,11214798.740177548,4350540,2171140
p12,M704,VISrl,M704_s053_VISrl.tif,20902546,7001682.452387401,3892980,1956980
p12,M704,VISrl,M704_s054_VISrl.tif,27650795,8898983.761835273,3393600,1710940
p12,M704,VISrl,M704_s055_VISrl.tif,20027882,6351898.009035175,2868840,1355760
p12,M704,VISrl,M704_s059_VISrl.tif,9958590,3086387.853974107,1760800,697600
p12,M704,VISrl,M704_s060_VISrl.tif,4371467,1495175.7988984096,1345600,317600
p12,M704,VISrl,M704_s061_VISrl.tif,498270,199874.02493069618,532800,52400
p12,M705,RSPagl,M705_s032_RSPagl.tif,2925252,1044019.0287962371,128000,66800
p12,M705,RSPagl,M705_s033_RSPagl.tif,47261226,16177655.51345507,722400,605200
p12,M705,RSPagl,M705_s034_RSPagl.tif,28775088,9250604.332511824,1075200,834000
p12,M705,RSPagl,M705_s035_RSPagl.tif,23959248,7768113.504369372,1344000,1010000
p12,M705,RSPagl,M705_s036_RSPagl.tif,39242521,12641069.34261488,1456000,1027200
p12,M705,RSPagl,M705_s037_RSPagl.tif,36175681,11636890.261956636,1400000,1024400
p12,M705,RSPagl,M705_s038_RSPagl.tif,17520523,5626777.377391437,1228400,672800
p12,M705,RSPagl,M705_s039_RSPagl.tif,29359362,9307171.078922294,1729600,854000
p12,M705,RSPagl,M705_s040_RSPagl.tif,32515452,10634952.224026736,1231200,749600
p12,M705,RSPagl,M705_s041_RSPagl.tif,40192453,12317634.582702076,1376000,811200
p12,M705,RSPagl,M705_s042_RSPagl.tif,35670006,11146212.625016754,1685600,784400
p12,M705,RSPagl,M705_s043_RSPagl.tif,9671443,3035232.8109888723,1124800,692000
p12,M705,RSPagl,M705_s044_RSPagl.tif,24978083,7562028.218858348,1033600,690000
p12,M705,RSPagl,M705_s045_RSPagl.tif,16869686,5306671.1678207405,864000,667600
p12,M705,RSPagl,M705_s046_RSPagl.tif,11292581,3695971.433046421,1120000,668400
p12,M705,RSPagl,M705_s047_RSPagl.tif,13840269,4365296.360036941,804000,560000
p12,M705,RSPagl,M705_s048_RSPagl.tif,5146638,1909994.6450414313,1536000,825600
p12,M705,RSPagl,M705_s049_RSPagl.tif,9354463,2998689.066835544,1548000,784400
p12,M705,RSPagl,M705_s050_RSPagl.tif,8854713,2875391.6149631357,1138500,508440
p12,M705,RSPagl,M705_s051_RSPagl.tif,8438546,2775468.703605193,1064000,552400
p12,M705,RSPagl,M705_s052_RSPagl.tif,22949223,7292736.015400563,1076460,682220
p12,M705,RSPagl,M705_s053_RSPagl.tif,14136373,4567384.61631154,1185600,731200
p12,M705,RSPagl,M705_s054_RSPagl.tif,12701383,4003333.708029804,1094400,754800
p12,M705,RSPagl,M705_s055_RSPagl.tif,12938052,4157107.07166551,1003200,738800
p12,M705,RSPagl,M705_s056_RSPagl.tif,13029815,4239473.859734248,827320,594440
p12,M705,RSPagl,M705_s058_RSPagl.tif,9973955,3222341.142351564,1050000,726400
p12,M705,RSPagl,M705_s059_RSPagl.tif,9439353,2975700.4605155583,1051200,740000
p12,M705,RSPagl,M705_s060_RSPagl.tif,12546662,4082979.3028116077,950400,678400
p12,M705,RSPagl,M705_s061_RSPagl.tif,9637707,3053795.45415517,1065600,743600
p12,M705,RSPagl,M705_s062_RSPagl.tif,13741542,4520391.309708334,979600,704000
p12,M705,RSPagl,M705_s063_RSPagl.tif,7539665,2396155.96801941,1020540,674040
p12,M705,RSPagl,M705_s064_RSPagl.tif,12859176,4279809.296372453,780800,541200
p12,M705,RSPagl,M705_s065_RSPagl.tif,6464114,2111161.883798806,761600,521600
p12,M705,RSPagl,M705_s066_RSPagl.tif,10306684,3579274.0381525145,1240620,690180
p12,M705,RSPagl,M705_s067_RSPagl.tif,13434974,4621184.723722064,1458000,787600
p12,M705,RSPagl,M705_s068_RSPagl.tif,20131139,7023434.596140611,1661220,863480
p12,M705,RSPagl,M705_s069_RSPagl.tif,10869412,3776226.997693497,1526460,749340
p12,M705,RSPagl,M705_s070_RSPagl.tif,7723009,2655928.5673214393,1705240,645160
p12,M705,RSPagl,M705_s071_RSPagl.tif,9603614,3330248.281429157,2044140,717360
p12,M705,RSPagl,M705_s072_RSPagl.tif,19013930,6300224.069284617,1509840,659240
p12,M705,RSPagl,M705_s073_RSPagl.tif,10411657,3625872.981008189,1938060,780080
p12,M705,RSPagl,M705_s074_RSPagl.tif,18565306,6453522.172606426,3475360,941740
p12,M705,RSPagl,M705_s075_RSPagl.tif,10040545,3503342.9984888104,2669080,827880
p12,M705,RSPagl,M705_s076_RSPagl.tif,9756549,3208977.600933727,921600,612000
p12,M705,RSPagl,M705_s077_RSPagl.tif,11760341,4042181.778755266,4178160,691900
p12,M705,RSPagl,M705_s078_RSPagl.tif,10849506,3756281.4994540396,4495000,787020
p12,M705,RSPagl,M705_s079_RSPagl.tif,4991455,1712511.6879244668,3847500,440760
p12,M705,RSPd,M705_s032_RSPd.tif,2941416,1333525.5317133341,486000,75200
p12,M705,RSPd,M705_s033_RSPd.tif,71827021,24540405.309459142,1646400,922400
p12,M705,RSPd,M705_s034_RSPd.tif,48123612,16510382.776081739,2692800,1316400
p12,M705,RSPd,M705_s035_RSPd.tif,42195434,14717833.094505277,2680000,1449200
p12,M705,RSPd,M705_s036_RSPd.tif,63968820,21434523.83897376,2856000,1435600
p12,M705,RSPd,M705_s037_RSPd.tif,59706014,20437342.7022601,2956800,1639200
p12,M705,RSPd,M705_s038_RSPd.tif,34051471,11846923.419755844,1824000,1095200
p12,M705,RSPd,M705_s039_RSPd.tif,54110507,18329932.56774678,2318400,1326800
p12,M705,RSPd,M705_s040_RSPd.tif,72458008,24364279.726317704,2085600,1229200
p12,M705,RSPd,M705_s041_RSPd.tif,74965071,25233211.837824985,2304800,1376400
p12,M705,RSPd,M705_s042_RSPd.tif,65112388,21351308.697467025,2436000,1396800
p12,M705,RSPd,M705_s043_RSPd.tif,18402216,6149357.198640219,1980000,1191600
p12,M705,RSPd,M705_s044_RSPd.tif,45819894,15158664.06511093,2101600,1228400
p12,M705,RSPd,M705_s045_RSPd.tif,35030094,12116199.946127253,1849600,1171600
p12,M705,RSPd,M705_s046_RSPd.tif,28936603,9835408.303941568,2338400,1352400
p12,M705,RSPd,M705_s047_RSPd.tif,31260020,10462582.187342683,1822400,1129200
p12,M705,RSPd,M705_s048_RSPd.tif,5711783,1952636.281952546,2433200,1537200
p12,M705,RSPd,M705_s049_RSPd.tif,17853228,6028233.366282098,2511600,1474800
p12,M705,RSPd,M705_s050_RSPd.tif,17395773,5963136.087395154,1591200,975200
p12,M705,RSPd,M705_s051_RSPd.tif,22643852,7918213.569040202,2121600,1103200
p12,M705,RSPd,M705_s052_RSPd.tif,61543292,20087784.131659072,2121600,1231600
p12,M705,RSPd,M705_s053_RSPd.tif,28774727,9841086.536372999,2152800,1276400
p12,M705,RSPd,M705_s054_RSPd.tif,20021194,6639304.026281681,2133060,1336540
p12,M705,RSPd,M705_s055_RSPd.tif,24224916,8047670.730161882,2102400,1282000
p12,M705,RSPd,M705_s056_RSPd.tif,66601571,22315090.5993744,2318400,1310800
p12,M705,RSPd,M705_s058_RSPd.tif,17667681,5935449.20003203,2042400,1266400
p12,M705,RSPd,M705_s059_RSPd.tif,20479808,6928849.095646156,2101600,1301200
p12,M705,RSPd,M705_s060_RSPd.tif,27758578,9370467.139359746,1848000,1101600
p12,M705,RSPd,M705_s061_RSPd.tif,20497574,6962489.1880255435,2334240,1351560
p12,M705,RSPd,M705_s062_RSPd.tif,31748971,11004414.225904204,2523200,1431600
p12,M705,RSPd,M705_s063_RSPd.tif,19410060,6619247.311119292,2277660,1322480
p12,M705,RSPd,M705_s064_RSPd.tif,36054564,12337448.649578806,2028000,1051200
p12,M705,RSPd,M705_s065_RSPd.tif,15171901,5100483.874981858,2624400,1140400
p12,M705,RSPd,M705_s066_RSPd.tif,20452224,7092920.428335745,2648220,1117820
p12,M705,RSPd,M705_s067_RSPd.tif,27741642,9661135.020113973,3280000,1225200
p12,M705,RSPd,M705_s068_RSPd.tif,44129823,15097562.457371036,3735600,1220380
p12,M705,RSPd,M705_s069_RSPd.tif,26989118,9640050.100523831,3789360,1168280
p12,M705,RSPd,M705_s070_RSPd.tif,13567593,4947366.737220479,3455880,864760
p12,M705,RSPd,M705_s071_RSPd.tif,18694166,6691613.644393414,4599540,1073960
p12,M705,RSPd,M705_s072_RSPd.tif,40337483,14144176.348081924,3825840,1118920
p12,M705,RSPd,M705_s073_RSPd.tif,23647693,8691698.697538275,4532520,1340580
p12,M705,RSPd,M705_s074_RSPd.tif,36832743,13149032.879987918,6853920,1588320
p12,M705,RSPd,M705_s075_RSPd.tif,20880971,7448914.375269983,6756120,1538400
p12,M705,RSPd,M705_s076_RSPd.tif,24835336,8418164.053245312,2358400,1131600
p12,M705,RSPd,M705_s077_RSPd.tif,29425003,10526144.088671163,6628640,1501720
p12,M705,RSPd,M705_s078_RSPd.tif,19003279,6097704.532256804,5968360,1418380
p12,M705,RSPd,M705_s079_RSPd.tif,22703634,6973089.760570345,5855520,2003080
p12,M705,RSPv,M705_s032_RSPv.tif,4426253,1746495.262398102,256000,104800
p12,M705,RSPv,M705_s033_RSPv.tif,73198940,24204836.3242588,1470000,1048000
p12,M705,RSPv,M705_s034_RSPv.tif,59423924,19283905.031344116,2366400,1620000
p12,M705,RSPv,M705_s035_RSPv.tif,42411405,13505771.726822747,2336400,1540800
p12,M705,RSPv,M705_s036_RSPv.tif,61866508,20023121.16075886,2704000,1633200
p12,M705,RSPv,M705_s037_RSPv.tif,56295627,18952873.97081831,2632000,1525600
p12,M705,RSPv,M705_s038_RSPv.tif,35592101,12081145.818934726,1562400,990000
p12,M705,RSPv,M705_s039_RSPv.tif,52672304,17376176.307791155,1746000,1111200
p12,M705,RSPv,M705_s040_RSPv.tif,53538089,17756933.139939323,1836000,1084000
p12,M705,RSPv,M705_s041_RSPv.tif,69264549,21985081.571373194,1917600,1217600
p12,M705,RSPv,M705_s042_RSPv.tif,80020714,26781071.381674767,1840000,1210400
p12,M705,RSPv,M705_s043_RSPv.tif,19533220,6300942.017582988,1823200,1114000
p12,M705,RSPv,M705_s044_RSPv.tif,41972942,13660510.211456642,1878800,1103200
p12,M705,RSPv,M705_s045_RSPv.tif,38236965,12492135.414315008,1817200,1094000
p12,M705,RSPv,M705_s046_RSPv.tif,30200988,10254867.048350746,2136000,1302800
p12,M705,RSPv,M705_s047_RSPv.tif,37885848,12248635.72476567,1926400,1115600
p12,M705,RSPv,M705_s048_RSPv.tif,4678021,1535433.9468691917,2366800,1487200
p12,M705,RSPv,M705_s049_RSPv.tif,21662622,7275927.594191732,2562000,1593600
p12,M705,RSPv,M705_s051_RSPv.tif,22665654,7465826.205859333,1760000,1130800
p12,M705,RSPv,M705_s052_RSPv.tif,62608031,20877661.172927655,2430400,1573600
p12,M705,RSPv,M705_s053_RSPv.tif,47660747,15713630.04832264,3146000,1897200
p12,M705,RSPv,M705_s054_RSPv.tif,33330977,11153954.227855388,3623280,2211860
p12,M705,RSPv,M705_s055_RSPv.tif,58714477,19215632.793049786,3830400,2450000
p12,M705,RSPv,M705_s056_RSPv.tif,62588190,21208343.824419457,3510800,2210000
p12,M705,RSPv,M705_s058_RSPv.tif,40614111,13017239.35734046,4029600,2730800
p12,M705,RSPv,M705_s059_RSPv.tif,46657994,14957417.75355287,4373600,3167200
p12,M705,RSPv,M705_s060_RSPv.tif,48415604,16072169.968953488,4118400,2723600
p12,M705,RSPv,M705_s061_RSPv.tif,57054570,18798053.316051416,5442720,3606720
p12,M705,RSPv,M705_s062_RSPv.tif,56769806,19472787.687652003,5491080,3225500
p12,M705,RSPv,M705_s063_RSPv.tif,34424488,11381402.208349958,5095240,2851020
p12,M705,RSPv,M705_s064_RSPv.tif,52610819,17600171.908733945,4746000,2321200
p12,M705,RSPv,M705_s065_RSPv.tif,30254393,9766094.308659788,6204000,2626400
p12,M705,RSPv,M705_s066_RSPv.tif,41241604,13293957.906954397,5261160,2342160
p12,M705,RSPv,M705_s067_RSPv.tif,47230241,14495780.970953627,5443200,2458800
p12,M705,RSPv,M705_s068_RSPv.tif,52847283,16487668.771102164,5826600,2265600
p12,M705,RSPv,M705_s069_RSPv.tif,40483466,11853863.648589319,5526160,2207120
p12,M705,RSPv,M705_s070_RSPv.tif,22151576,6826376.021450513,4488040,1524840
p12,M705,RSPv,M705_s071_RSPv.tif,29760410,9743724.050251525,5129580,1634700
p12,M705,RSPv,M705_s072_RSPv.tif,37229177,11630999.049291177,4205960,1288220
p12,M705,RSPv,M705_s073_RSPv.tif,19025652,5903098.294758641,4699200,1217240
p12,M705,RSPv,M705_s074_RSPv.tif,39063381,13913583.48274533,6185520,1371460
p12,M705,RSPv,M705_s075_RSPv.tif,11490427,4180569.061347269,5278840,841160
p12,M705,RSPv,M705_s076_RSPv.tif,44710179,14275689.595553432,5443200,2513200
p12,M705,RSPv,M705_s077_RSPv.tif,12060782,4522191.238034095,4194000,692760
p12,M705,RSPv,M705_s078_RSPv.tif,6712655,2516287.8147520376,3775800,443840
p12,M705,RSPv,M705_s079_RSPv.tif,2157761,769767.178300944,547600,181600
p12,M705,VISa,M705_s037_VISa.tif,824550,324093.52339623356,32000,17200
p12,M705,VISa,M705_s038_VISa.tif,9449503,3333202.283685225,842800,340000
p12,M705,VISa,M705_s039_VISa.tif,65397579,22745230.005019963,3846520,1723800
p12,M705,VISa,M705_s040_VISa.tif,146598557,51533606.86911961,4957200,3132800
p12,M705,VISa,M705_s041_VISa.tif,180815305,58752995.71220255,5723200,3591200
p12,M705,VISa,M705_s042_VISa.tif,138294784,44932138.167402506,5639200,2965200
p12,M705,VISa,M705_s043_VISa.tif,41494668,13391143.362793094,5197260,2909000
p12,M705,VISa,M705_s044_VISa.tif,68676085,23374117.066550743,4056620,2323920
p12,M705,VISa,M705_s045_VISa.tif,49286958,16216500.540855922,4298880,2353440
p12,M705,VISa,M705_s046_VISa.tif,32400541,11171515.717045471,3542400,1968400
p12,M705,VISa,M705_s047_VISa.tif,39991942,13436426.741623336,3018400,1808400
p12,M705,VISa,M705_s048_VISa.tif,58677598,20844068.22184545,3294400,1736120
p12,M705,VISa,M705_s049_VISa.tif,29867427,9598428.700801892,2905620,1465460
p12,M705,VISa,M705_s050_VISa.tif,19345495,6166011.006254035,2268000,1072000
p12,M705,VISa,M705_s051_VISa.tif,13854717,4846713.329228103,1203600,565200
p12,M705,VISa,M705_s052_VISa.tif,1836158,692261.7880403079,358800,114800
p12,M705,VISal,M705_s053_VISal.tif,56791,24000.948811828497,8000,2400
p12,M705,VISal,M705_s054_VISal.tif,86815,37230.103412016266,322000,6000
p12,M705,VISal,M705_s055_VISal.tif,17597676,5756955.587904085,1536360,689300
p12,M705,VISal,M705_s056_VISal.tif,20571613,6810019.795847236,2130000,1028400
p12,M705,VISal,M705_s058_VISal.tif,14560100,4942685.197144628,2220000,1113600
p12,M705,VISal,M705_s059_VISal.tif,19080079,6522452.359383713,2277600,1182400
p12,M705,VISal,M705_s060_VISal.tif,21721627,7282249.116998788,3166200,1689760
p12,M705,VISal,M705_s061_VISal.tif,26437288,8928347.851679297,3725960,2028280
p12,M705,VISal,M705_s062_VISal.tif,58557590,20287978.608490303,3876480,2119620
p12,M705,VISal,M705_s063_VISal.tif,17205278,5921463.719966954,2714060,1439000
p12,M705,VISal,M705_s064_VISal.tif,5744465,2054239.3497179393,688000,354800
p12,M705,VISal,M705_s076_VISal.tif,1760624,665023.935557131,144400,44000
p12,M705,VISam,M705_s041_VISam.tif,11135610,3985666.542427455,568400,194800
p12,M705,VISam,M705_s042_VISam.tif,30246811,9832258.200056411,1920000,672400
p12,M705,VISam,M705_s043_VISam.tif,10258931,3383101.264671231,1588980,758000
p12,M705,VISam,M705_s044_VISam.tif,32117999,10472905.463971382,1680000,900000
p12,M705,VISam,M705_s045_VISam.tif,20592348,6981991.970134737,1496160,921580
p12,M705,VISam,M705_s046_VISam.tif,16306289,5483594.607821974,1767460,981120
p12,M705,VISam,M705_s047_VISam.tif,23964780,7880731.775322756,1688400,1052400
p12,M705,VISam,M705_s048_VISam.tif,75763298,23468208.409380827,2673680,1545280
p12,M705,VISam,M705_s049_VISam.tif,25944811,8483530.265215714,3091200,1697600
p12,M705,VISam,M705_s050_VISam.tif,28693191,9456949.803381393,2588040,1514080
p12,M705,VISam,M705_s051_VISam.tif,44517241,15337802.153962817,3294400,1972600
p12,M705,VISam,M705_s052_VISam.tif,62005842,21329283.047596093,3091200,2108800
p12,M705,VISam,M705_s053_VISam.tif,31522686,10711835.077676943,2818800,1812800
p12,M705,VISam,M705_s054_VISam.tif,27935839,8931460.009242356,2054000,1430400
p12,M705,VISam,M705_s055_VISam.tif,21954241,6909621.59560159,1569260,1136200
p12,M705,VISam,M705_s056_VISam.tif,13124257,4069843.920673175,880740,620200
p12,M705,VISam,M705_s058_VISam.tif,4905384,1637408.7094605174,730000,358000
p12,M705,VISam,M705_s059_VISam.tif,1690122,622653.7666027922,428800,116000
p12,M705,VISl,M705_s062_VISl.tif,2309883,873935.6879648813,278400,125200
p12,M705,VISl,M705_s063_VISl.tif,10320866,3608930.6699551996,1938000,945200
p12,M705,VISl,M705_s064_VISl.tif,22550210,7454274.511746523,2720000,1476400
p12,M705,VISl,M705_s065_VISl.tif,25062757,8393105.283219704,3468000,1783200
p12,M705,VISl,M705_s066_VISl.tif,21143645,7192690.8866044,2955120,1486760
p12,M705,VISl,M705_s067_VISl.tif,24895343,8175202.445910416,3130400,1569200
p12,M705,VISl,M705_s068_VISl.tif,22594083,7514129.455877343,2390880,1316920
p12,M705,VISl,M705_s069_VISl.tif,22523268,7312812.948786681,2983760,1732660
p12,M705,VISl,M705_s070_VISl.tif,19013552,5812359.618650102,3107520,1597240
p12,M705,VISl,M705_s071_VISl.tif,21763919,6954618.172737509,2522520,1278880
p12,M705,VISl,M705_s072_VISl.tif,35464385,11093583.31656796,2531840,1518920
p12,M705,VISl,M705_s073_VISl.tif,17524887,5476878.5470748,2436120,1222380
p12,M705,VISl,M705_s074_VISl.tif,16935646,5352755.010651058,2153200,993980
p12,M705,VISl,M705_s075_VISl.tif,23234511,7663215.497831827,2272320,1143900
p12,M705,VISl,M705_s076_VISl.tif,30860393,10429425.161830341,2958400,1499600
p12,M705,VISl,M705_s077_VISl.tif,22191296,6979975.912867397,2912760,1343420
p12,M705,VISl,M705_s078_VISl.tif,17027631,5412860.519242693,2127000,1105160
p12,M705,VISl,M705_s079_VISl.tif,16815016,5346615.936584273,1941840,1140060
p12,M705,VISli,M705_s063_VISli.tif,229821,86469.80913631411,83200,22800
p12,M705,VISli,M705_s064_VISli.tif,5095281,1655558.6430930307,877200,367200
p12,M705,VISli,M705_s065_VISli.tif,10341298,3256737.7097654566,1864400,749200
p12,M705,VISli,M705_s066_VISli.tif,9873103,3089484.1621624953,1654800,668200
p12,M705,VISli,M705_s067_VISli.tif,10690740,3260114.1878462466,1781200,708800
p12,M705,VISli,M705_s068_VISli.tif,9563736,2971688.2370975935,1306340,633940
p12,M705,VISli,M705_s069_VISli.tif,9765970,3033476.6130993254,1581080,860780
p12,M705,VISli,M705_s070_VISli.tif,9245096,2786574.9636653326,1781640,802700
p12,M705,VISli,M705_s071_VISli.tif,9772489,3090822.793703295,1458060,632240
p12,M705,VISli,M705_s072_VISli.tif,12817227,3947591.70915716,1260080,820600
p12,M705,VISli,M705_s073_VISli.tif,9607114,2948529.198734956,1442320,677880
p12,M705,VISli,M705_s074_VISli.tif,9456611,2952883.2779256087,1425960,557940
p12,M705,VISli,M705_s075_VISli.tif,12269706,3835989.7029333254,1446360,644440
p12,M705,VISli,M705_s076_VISli.tif,10390992,3334518.4487414425,1488400,596400
p12,M705,VISli,M705_s077_VISli.tif,12742866,3833281.120341325,1853680,755740
p12,M705,VISli,M705_s078_VISli.tif,9120787,2814217.816679909,1479720,667400
p12,M705,VISli,M705_s079_VISli.tif,8947340,2736778.915549051,1168880,675360
p12,M705,VISp,M705_s051_VISp.tif,15269764,5030484.8494583275,756000,406800
p12,M705,VISp,M705_s052_VISp.tif,25624488,8758691.534544077,1702580,850820
p12,M705,VISp,M705_s053_VISp.tif,18697130,6226902.480191016,2307320,1179280
p12,M705,VISp,M705_s054_VISp.tif,33469267,11024363.405123936,2435160,1364160
p12,M705,VISp,M705_s055_VISp.tif,37626854,12683198.289726026,2786400,1660800
p12,M705,VISp,M705_s056_VISp.tif,52682639,17938621.71440375,3528860,2199160
p12,M705,VISp,M705_s058_VISp.tif,51078184,16175552.857501408,6302580,3665140
p12,M705,VISp,M705_s059_VISp.tif,101824614,31411911.432140596,6564120,3606860
p12,M705,VISp,M705_s060_VISp.tif,78109250,24891406.710001264,8538580,4798220
p12,M705,VISp,M705_s061_VISp.tif,64012515,19264969.283915,9263940,5071760
p12,M705,VISp,M705_s062_VISp.tif,113576221,34925938.81498515,8280020,4258120
p12,M705,VISp,M705_s063_VISp.tif,51919827,15429921.512182055,9554160,4521240
p12,M705,VISp,M705_s064_VISp.tif,72238376,21280808.85583809,8407200,4255600
p12,M705,VISp,M705_s065_VISp.tif,51319063,15776295.165026214,6913340,4026700
p12,M705,VISp,M705_s066_VISp.tif,63902908,19726601.854149222,9801420,4800080
p12,M705,VISp,M705_s067_VISp.tif,70337542,21565686.806629214,10543980,4931200
p12,M705,VISp,M705_s068_VISp.tif,85921440,27583487.549765315,10834500,4760700
p12,M705,VISp,M705_s069_VISp.tif,89375609,27878747.774027377,13481280,5951940
p12,M705,VISp,M705_s070_VISp.tif,64882955,19452331.837730747,13106880,5798440
p12,M705,VISp,M705_s071_VISp.tif,62665589,19824029.77737396,10741920,4675220
p12,M705,VISp,M705_s072_VISp.tif,134871860,42978365.36571305,10544380,5048300
p12,M705,VISp,M705_s073_VISp.tif,60805934,19322483.296391472,9475680,4190120
p12,M705,VISp,M705_s074_VISp.tif,74428402,23383670.082203627,9846720,4288720
p12,M705,VISp,M705_s075_VISp.tif,69970127,21470810.643625546,10933200,4714760
p12,M705,VISp,M705_s076_VISp.tif,115249519,36478026.71346711,9719120,5476780
p12,M705,VISp,M705_s077_VISp.tif,82802223,27346752.352148965,14471280,5581560
p12,M705,VISp,M705_s078_VISp.tif,66929065,21901905.24054625,12206560,4890820
p12,M705,VISp,M705_s079_VISp.tif,66488652,20892739.214931358,13751980,5774160
p12,M705,VISpm,M705_s052_VISpm.tif,2619825,914152.835243701,162400,66000
p12,M705,VISpm,M705_s053_VISpm.tif,6719154,2267039.321462481,952000,404400
p12,M705,VISpm,M705_s054_VISpm.tif,14885068,4670052.550313086,1211040,693260
p12,M705,VISpm,M705_s055_VISpm.tif,19394630,6172430.133789257,1401600,949600
p12,M705,VISpm,M705_s056_VISpm.tif,35773446,12333822.816680808,2714400,1446000
p12,M705,VISpm,M705_s058_VISpm.tif,7779776,2593191.774872397,1094400,572000
p12,M705,VISpm,M705_s059_VISpm.tif,11927992,3798243.8910620967,1632000,706800
p12,M705,VISpm,M705_s060_VISpm.tif,11797949,3980090.8433917295,2353360,711140
p12,M705,VISpm,M705_s061_VISpm.tif,7159050,2342261.159797285,1092000,586000
p12,M705,VISpm,M705_s062_VISpm.tif,28532792,9066570.996388016,1969440,1347740
p12,M705,VISpm,M705_s063_VISpm.tif,13357349,4253549.628764675,2064000,1249600
p12,M705,VISpm,M705_s064_VISpm.tif,18016139,6034014.65437122,1462800,947200
p12,M705,VISpm,M705_s065_VISpm.tif,8795655,2809383.4529704996,1008000,721600
p12,M705,VISpm,M705_s066_VISpm.tif,13617149,4677060.396575832,1460000,945200
p12,M705,VISpm,M705_s067_VISpm.tif,15570578,5282868.074374687,1410000,878000
p12,M705,VISpm,M705_s068_VISpm.tif,18795181,6547114.152525159,1610020,874140
p12,M705,VISpm,M705_s069_VISpm.tif,8945710,3066396.416198516,1345600,680100
p12,M705,VISpm,M705_s070_VISpm.tif,6479116,2157042.5005875095,1275280,593860
p12,M705,VISpm,M705_s071_VISpm.tif,6225256,2038526.191220173,1024800,488400
p12,M705,VISpm,M705_s072_VISpm.tif,10955789,3525647.662131642,905200,380000
p12,M705,VISpm,M705_s073_VISpm.tif,5226117,1812737.8995401966,768000,388000
p12,M705,VISpm,M705_s074_VISpm.tif,8376141,2812579.8317546444,838800,422240
p12,M705,VISpm,M705_s075_VISpm.tif,3907692,1340275.0001446386,626400,318800
p12,M705,VISpm,M705_s076_VISpm.tif,6415646,2190886.8070021835,669600,385200
p12,M705,VISpm,M705_s077_VISpm.tif,11128,4782.960211699839,1600,800
p12,M705,VISpor,M705_s072_VISpor.tif,304144,113600.80812621368,76800,26000
p12,M705,VISpor,M705_s073_VISpor.tif,893703,321592.4989829826,388800,69200
p12,M705,VISpor,M705_s074_VISpor.tif,4889740,1712558.7496324119,810160,297160
p12,M705,VISpor,M705_s075_VISpor.tif,11142014,3894134.954600856,1768500,667600
p12,M705,VISpor,M705_s077_VISpor.tif,20372579,7084675.479610269,2935800,1257420
p12,M705,VISpor,M705_s078_VISpor.tif,14385180,4928339.585542013,2469940,1055460
p12,M705,VISpor,M705_s079_VISpor.tif,23205721,7686575.609845181,2484720,1650560
p12,M705,VISrl,M705_s041_VISrl.tif,7244162,2626365.1287322827,489600,120800
p12,M705,VISrl,M705_s042_VISrl.tif,25160476,8684083.628401008,1664400,486000
p12,M705,VISrl,M705_s043_VISrl.tif,11165433,3770372.7233058736,2028000,718800
p12,M705,VISrl,M705_s044_VISrl.tif,7421968,2730056.5049046786,1627020,267200
p12,M705,VISrl,M705_s045_VISrl.tif,3255673,1164553.0278639465,1152000,140000
p12,M705,VISrl,M705_s046_VISrl.tif,5294677,1906712.5055887413,1560000,310000
p12,M705,VISrl,M705_s047_VISrl.tif,11955218,4207105.240969659,2057160,637920
p12,M705,VISrl,M705_s048_VISrl.tif,19307641,6749537.028701677,2097600,574400
p12,M705,VISrl,M705_s049_VISrl.tif,46059378,15202495.072641477,3524040,1804860
p12,M705,VISrl,M705_s050_VISrl.tif,41116014,14206452.230655933,3795120,2082600
p12,M705,VISrl,M705_s051_VISrl.tif,42935641,13642685.42697435,2576000,1243200
p12,M705,VISrl,M705_s052_VISrl.tif,29377423,9621049.80854959,2832060,1174840
p12,M705,VISrl,M705_s053_VISrl.tif,22632151,7496053.189978697,3032020,1355580
p12,M705,VISrl,M705_s054_VISrl.tif,31571076,10162534.184409155,3199200,1554400
p12,M705,VISrl,M705_s055_VISrl.tif,49929454,16936714.2009289,3836100,2047680
p12,M705,VISrl,M705_s056_VISrl.tif,41713581,14351944.471337182,3607720,1857020
p12,M705,VISrl,M705_s058_VISrl.tif,16059473,5341176.840223838,2277600,1144800
p12,M705,VISrl,M705_s059_VISrl.tif,22474173,7230297.351891782,1876000,921600
p12,M705,VISrl,M705_s060_VISrl.tif,13245179,4108201.0124223973,2052420,936680
p12,M705,VISrl,M705_s061_VISrl.tif,11309643,3546961.499495013,1952000,817600
p12,M711,RSPagl,M711_s030_RSPagl.tif,26016075,8592118.037228502,842400,712400
p12,M711,RSPagl,M711_s031_RSPagl.tif,19011326,6198130.562886002,1118000,945200
p12,M711,RSPagl,M711_s032_RSPagl.tif,28046993,9132819.18626379,1302400,987600
p12,M711,RSPagl,M711_s033_RSPagl.tif,34506671,11634617.357172918,1306400,997600
p12,M711,RSPagl,M711_s034_RSPagl.tif,17680119,5640876.890803956,1447600,882800
p12,M711,RSPagl,M711_s035_RSPagl.tif,16677778,5326215.341137394,1036800,824400
p12,M711,RSPagl,M711_s036_RSPagl.tif,18575146,6069367.210223633,1444800,1015600
