age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,none,8,-0.14896610600409743,0.022190900738023992,0.7247931577251637,Pearson
p12,none,8,0.09194888504036311,0.00845459746016591,0.8285651143643407,Pearson
p20,none,8,0.7711752138188497,0.5947112104085486,0.025048274794400006,Pearson
adult,none,8,-0.09708925726895548,0.009426323877037424,0.8190984010047895,Pearson
