age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,combined,8,0.9998399940167384,0.9996800136353915,1.0239919884700245e-11,Pearson
p12,combined,8,-0.23685138274737266,0.05609857750934242,0.5722329207008079,Pearson
p20,combined,7,0.9999999999999997,0.9999999999999993,7.982324757758533e-39,Pearson
