age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,log,8,0.3252589753052448,0.10579340101661783,0.43178709616977073,Pearson
p12,log,8,0.8113030941266657,0.6582127105395014,0.014509643610934824,Pearson
p20,log,8,0.798639204406609,0.6378245788152214,0.017452676127725095,Pearson
adult,log,8,-0.5114687677087384,0.2616003003414954,0.1951207069396944,Pearson
