age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,zscore,8,-0.1510034364210711,0.022802037810972467,0.7211430974219842,Pearson
p12,zscore,8,0.05936082694216821,0.003523707775258043,0.8889596358472296,Pearson
p20,zscore,8,-0.07750600092805733,0.0060071801798600236,0.8552571900638442,Pearson
adult,zscore,8,-0.004478612971908658,2.00579741521485e-05,0.991602712966875,Pearson
