age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,combined,8,0.6724013558323476,0.4521235833251794,0.0677145644422487,Pearson
p12,combined,8,-0.10209935251768557,0.010424277784530625,0.8098899435381464,Pearson
p20,combined,8,-0.24320846550720288,0.05915035769436829,0.5616473633770875,Pearson
adult,combined,8,0.08442340593256742,0.00712731146925506,0.8424566455425846,Pearson
