age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,none,8,0.19047949405098724,0.036282437653920085,0.6513957428196313,Pearson
p12,none,8,0.46102071561402097,0.212540100225264,0.250258210444196,Pearson
p20,none,8,0.8791947668016075,0.772983437971333,0.004017857221932157,Pearson
adult,none,8,-0.08779226234119801,0.007707481326985734,0.836233373892474,Pearson
