age,normalization,n_regions,r,r_squared,p_value,correlation_method
p3,none,8,-0.1734079512099449,0.03007031754283063,0.6813193318164804,Pearson
p12,none,8,0.43842738005141646,0.19221856757874917,0.2772163892280033,Pearson
p20,none,8,0.67898053414605,0.4610145657492553,0.06407136584342242,Pearson
